earnings_date,revr,ievr,ratio,vol_st,vol_mt,avg_pre,avg_post,normative_implied_vol,normative_realized_vol,skew_ratio,underlying_price,methodology,ticker,normative_iv_rv_ratio,dispersion,SMB,HML,RMW,CMA,RF,term_ratio,skew,kurt,iv_ratio,smirk
2018-07-31,1.5525116728464294,1.3414833063120812,0.8640729276144885,0.3341424689790152,0.2152823712744077,0.1850423866914095,0.2482312727066706,0.1850423866914095,0.1490368330366487,1.4101144449264538,187.18,ST/MT Ratio (Expanding EWM),AAPL,0.8640729276144885,0.1031295179639143,-0.05837212413795615,-0.00507409059464385,-0.02638986514062129,-0.025087350830989952,0.0018709658848702162,0.9774398805272748,0.9684409913653608,2.4930174267666905,1.1114733398194008,0.9340801910238649
2018-11-01,1.4383609709928036,1.2412437510021015,0.8629570573966248,0.3768795808135645,0.2621443850519404,0.2042797191316742,0.2535609248286551,0.2042797191316742,0.1864090931131695,1.2966641671803047,229.28,ST/MT Ratio (Expanding EWM),AAPL,0.8629570573966248,0.06507774625795262,-0.017680063523434045,-0.0076453045562368625,-0.01937674605691512,0.009072050328756876,0.0011483378256656068,1.0600369804559726,1.1614625905622482,2.8248846945745107,0.9009062614068484,0.9991729799223229
2019-01-29,1.1515410580682617,1.0862749659927275,0.943322826730104,0.3413566175883027,0.2962745630454881,0.3711787305273019,0.4032021628807687,0.3711787305273019,0.2339611178192021,1.3657780642137334,157.74,ST/MT Ratio (Expanding EWM),AAPL,0.943322826730104,0.09374825885371037,-0.033449089211704836,0.00911248667126463,0.01793070545633462,-0.049052467579724694,0.0012410293010966555,1.171116591750126,1.2728535661593132,1.8823456774825496,1.129728996314262,0.9365931831718589
2019-04-30,1.4644701194511998,1.2897079538100436,0.8806652567915505,0.3397236253974487,0.2318632856434808,0.2097243003624932,0.2704830982847541,0.2097243003624932,0.1957607576458341,1.401369962176738,191.24,ST/MT Ratio (Expanding EWM),AAPL,0.8806652567915505,0.24039354682798406,0.012998656640834588,0.008817219431495937,-0.02070870010560502,0.01682872890948023,0.0010212591636902344,1.0055503339112934,0.9926331965155998,-0.27512782554553095,1.1430909897369996,0.954015254672219
2019-07-30,1.1668466272637843,1.241758801718878,1.0642005321905588,0.2136618677862913,0.1830739262418847,0.215823666629179,0.268000937656024,0.215823666629179,0.1928372813506872,1.266515717634634,201.55,ST/MT Ratio (Expanding EWM),AAPL,1.0642005321905588,0.18413639292077572,-0.02978084264324239,0.0040913806046024345,0.014580157302478077,-0.010705007454169316,0.0017275899833963128,0.987460654798554,1.2754312958344132,-0.2566717777386298,1.1933980271214704,1.2977151943044236
2019-10-30,1.2285811213733775,1.1900844604660674,0.9686657557750225,0.2054126714730982,0.1671849588843484,0.2371308286426188,0.2822057142650225,0.2371308286426188,0.1635204787221084,1.489191349713901,223.97,ST/MT Ratio (Expanding EWM),AAPL,0.9686657557750225,0.1601716153256315,-0.047430629546735215,0.017108145092390496,-0.031178445161506144,0.05108614487062384,0.003233724278336193,1.0222468618729612,0.9680570960708632,0.26441955176358256,1.0273478498029605,1.0237296897432893
2020-01-28,1.290380176191389,1.1425377030686803,0.8854271974643383,0.1993476685619253,0.1537593435694619,0.2490706645703523,0.284572625,0.2490706645703523,0.1338550687058109,1.0987793887708863,291.52,ST/MT Ratio (Expanding EWM),AAPL,0.8854271974643383,0.18390295640052323,0.0532977069122544,0.03971938824359024,0.024204355316666704,-0.01636537425046455,0.0011949048189694913,0.9122542319506063,1.288891883686543,-0.38654069033701743,1.1199983726150586,0.90016411577567
2020-04-30,1.0111683072460893,1.0013477879266288,0.9902879478627978,0.2430442061004036,0.2402422712611882,0.5428377499999999,0.5435693801655682,0.5428377499999999,0.2321018147020647,1.5208892692724474,254.29,ST/MT Ratio (Expanding EWM),AAPL,0.9902879478627978,0.1473067814807116,-0.005902170517028749,0.03248662406323971,-0.02781308286921273,-0.03922957594918154,0.0021884757610181028,1.0384730677609508,1.266377201581621,0.15173637637287607,0.9556577925773158,1.160671917951371
2020-07-30,1.5890824914499706,1.1740540083266453,0.7388250859496732,0.5324386066523017,0.3348999178869198,0.2926328751176264,0.3435667999999999,0.2926328751176264,0.1919088616155213,1.2706583623807135,364.8,ST/MT Ratio (Expanding EWM),AAPL,0.7388250859496732,0.11776617771712317,0.004363487164077334,-0.04054693905349711,0.016807498441988086,-0.008781593517562991,0.0013433106543725868,1.0850405629193574,1.1752122075807925,0.27726752008549616,0.9756607206477993,1.2823675199848177
2020-10-29,0.3598288629346786,1.091195103326757,3.032539119922814,0.3985525598303024,1.107017094643927,0.4422759949422933,0.4826094,0.4422759949422933,1.6700570296182358,1.2018084020687172,114.09,ST/MT Ratio (Expanding EWM),AAPL,3.032539119922814,0.23637343431918695,-0.047866186517470995,-0.07261763404705864,0.018640773341150028,-0.04638719428042844,0.0017396909587285626,1.1693198033079717,1.0829266439571281,2.3847754646174937,1.0356970432902888,1.0697556072290042
2021-01-27,1.242839612644955,1.156970554536231,0.9309089787329988,0.3712293439133627,0.2986266960207873,0.3463080067990785,0.4006681666666667,0.3463080067990785,0.2605709060753252,1.0114922180423398,136.69,ST/MT Ratio (Expanding EWM),AAPL,0.9309089787329988,0.06840543486781905,-0.017053395358381396,0.03202959733717821,-0.014419295460739374,0.021777486362682754,0.0004899587880147478,0.8627051790397179,1.0705624225967891,1.149667754399228,0.906751298228606,1.0776452020701626
2021-04-28,0.6680357884670967,1.1645719386028943,1.7432777685087364,0.1308367990060189,0.1958402660011204,0.2868763095913135,0.3340881000000001,0.2868763095913135,0.2400807909399397,1.3737950519135451,121.39,ST/MT Ratio (Expanding EWM),AAPL,1.7432777685087364,0.17073178631068597,0.005882290639845313,-0.03700636095246263,0.01755066417711817,-0.04862707615640802,0.0017794617708434626,1.11254248735808,1.172018422549708,1.54062795545574,1.1728666285311606,0.9072128039300921
2021-07-27,1.0039840818144588,1.3052841723874469,1.300104449891736,0.1529401837140423,0.1522865846285727,0.1812281225837034,0.2365542,0.1812281225837034,0.1429607590437412,1.34147079793357,134.78,ST/MT Ratio (Expanding EWM),AAPL,1.300104449891736,0.15422183674716877,-0.0382847752097806,-0.002742962056780506,0.0095110565833389,0.0037114395295789722,0.001806294620195038,1.0228190344768937,1.2149395393638829,1.165341530805069,0.9971686657741138,0.9545002260367912
2021-10-28,1.169204214400593,1.103914399334333,0.9441587583570834,0.1529927983251272,0.1308231389253059,0.2668982306759159,0.2946328,0.2668982306759159,0.1420408694198396,1.6316916818195828,141.91,ST/MT Ratio (Expanding EWM),AAPL,0.9441587583570834,0.19146909845544458,0.01514943064209852,-0.031103390781780784,-0.010471046404818458,-0.048945295496404924,0.0025402879440356955,1.1550252287264764,1.0883049569550411,2.5124607879428056,1.0757556367299506,1.1696768466460004
2022-01-27,1.25512559955305,1.1142600851634514,0.8877677943627629,0.256351480103224,0.204190145851616,0.2703527994446142,0.3012433333333333,0.2703527994446142,0.2026164805316245,1.1492695743907115,179.29,ST/MT Ratio (Expanding EWM),AAPL,0.8877677943627629,0.14788756772200656,-0.019022354147158176,-0.05005941312740059,-0.022213867101905205,-0.005007445113416048,0.0022232809132553704,1.12170446175138,1.1636622178400537,0.5922193627157508,1.0540900151785952,1.221218209870352
2022-04-28,0.9855039551114958,1.1544536711334843,1.1714348432045354,0.1469812151322145,0.1490884163581162,0.2264664286989566,0.261445,0.2264664286989566,0.158128913881403,1.3443450089929698,178.96,ST/MT Ratio (Expanding EWM),AAPL,1.1714348432045354,0.09932477630213446,-0.008209281242764687,0.02024388184614364,-0.04606564229181448,0.044084453895113354,0.000801607875047955,0.9494601185491937,1.055248582707399,-0.6172395357679954,1.1743753305665243,0.9364145259781768
2022-07-28,0.9470349807493764,1.1187303946203777,1.1812978584330025,0.1566376410375382,0.1653487748532424,0.3361965061543069,0.37611325,0.3361965061543069,0.1731794577276406,1.3444082477631083,137.44,ST/MT Ratio (Expanding EWM),AAPL,1.1812978584330025,0.05355848486176236,-0.019059731428028893,0.026774654809079406,0.011741251182492342,0.012016197285894875,0.0030841982440435426,1.0592836709794224,1.0652777915211191,0.6224775610217694,1.1038655509718052,0.9268374930519515
2022-10-27,1.4376675427363212,1.0127562419764686,0.7044439773947206,0.3300400622376749,0.2295326098511128,0.4096104104877378,0.4148355,0.4096104104877378,0.1643853307129339,1.4525534846658592,151.76,ST/MT Ratio (Expanding EWM),AAPL,0.7044439773947206,0.09619363895446505,0.06682973645781283,-0.013295312021801583,-0.03612006928405138,-0.01858734012412335,0.0022103030402219953,1.037482313180574,1.208812714388942,2.312851031546377,0.9511591168181326,1.2589676200312696
2023-02-02,1.127467834382578,1.0073507061002207,0.8934629222942437,0.2326762648425608,0.2063475799450077,0.4120015394729244,0.4150300417024284,0.4120015394729244,0.2115066971387549,1.2018863018555723,125.07,ST/MT Ratio (Expanding EWM),AAPL,0.8934629222942437,0.22501446571331313,0.001527597134172313,-0.0737312687643473,0.005383604986032705,0.0022199127765229008,0.002198393517177487,1.0624584367389769,1.2527419203282733,0.9411228684407931,1.0626100035291606,1.2676153108114685
2023-05-04,1.1888383000177736,1.204897060850289,1.0135079437062848,0.1655510853755693,0.1392331724922654,0.2327241371080308,0.280408628790386,0.2327241371080308,0.1220286847400023,1.427676926009871,165.63,ST/MT Ratio (Expanding EWM),AAPL,1.0135079437062848,0.0639018633021907,-0.0350198825134565,-0.012387333447574481,-0.003586205402056228,0.0034504218011111648,0.0019908176466148612,1.1599638173418687,1.0792643493476008,0.09765052654272699,1.0179511303692792,1.0551057314119
2023-08-03,1.4792040210128263,1.2702510813129282,0.8587396081056987,0.2511620523243875,0.1698989810247401,0.1648308351318065,0.2093765465598902,0.1648308351318065,0.1113974799154255,1.2612448795277875,192.46,ST/MT Ratio (Expanding EWM),AAPL,0.8587396081056987,0.08586197047761751,0.03078907192361162,0.015754120162076394,0.019978569385954888,0.014815758646085142,0.0014822425527777803,0.9147467499931176,1.0074318417331867,2.4442517459188777,0.9209585762053986,1.1710444728398377
2015-01-26,1.6014190271486264,1.2072330066725987,0.7538520438477071,0.4308924004916677,0.2690590176489442,0.174542216651922,0.210713125,0.174542216651922,0.164172656489756,1.689139991932478,47.88,ST/MT Ratio (Expanding EWM),MSFT,0.7538520438477071,0.13867960598423798,-0.040729527748985785,-0.040367347063223855,-0.004551137487246605,-0.031171459082020663,0.002217802339748726,0.869128020582581,1.0378023573576254,-0.7538278634606526,0.9809920910566386,1.2073684284468968
2015-04-23,1.5493390991024532,1.3653009871157364,0.881215085778619,0.5311499650738319,0.3426767525491456,0.1442586666666666,0.1969565,0.1442586666666666,0.1974349312076689,1.2951711247970097,42.9,ST/MT Ratio (Expanding EWM),MSFT,0.881215085778619,0.21357262035524024,0.00931022582516644,0.009500797593374669,-0.005236194658677282,0.017814181846183268,0.0024755884359285826,1.1540061298189035,0.9886108607609468,0.8541913570356874,1.0410972143811619,1.2494301223038937
2015-07-21,1.2253393364283631,1.3118710541569696,1.0706185749172392,0.2378192956690466,0.194068042140443,0.1736871350869339,0.227855125,0.1736871350869339,0.2064446419033523,1.4055084168973182,46.23,ST/MT Ratio (Expanding EWM),MSFT,1.0706185749172392,0.15453971163399427,-0.06658845433579215,0.0035407045248101333,0.021296767607207386,-0.06460979079006939,0.00025310430865444514,1.105119621150322,1.10523088734722,1.6829888018870935,1.1542065161728101,0.903815581610218
2015-10-22,1.6782033149638096,1.2330052497743225,0.7347174438163425,0.4769022022865504,0.2842061937875339,0.2299513053318803,0.2835311666666666,0.2299513053318803,0.1442008797944403,1.6108890276910264,43.9,ST/MT Ratio (Expanding EWM),MSFT,0.7347174438163425,0.0750925710263116,-0.04448651171144507,0.02137874498803265,0.011376450727102938,-0.01274711380909526,0.0014612391626539043,0.9611560124200195,1.2628972669108316,1.9612521233758056,1.0628524123002223,1.1118578108140533
2016-01-28,1.2376806795821536,1.438092243964466,1.161925097231034,0.2333646621194446,0.188546702169696,0.1877234934914721,0.2699637,0.1877234934914721,0.1744368550740564,1.196339513948743,56.55,ST/MT Ratio (Expanding EWM),MSFT,1.161925097231034,0.14686336663735025,0.008890143255419324,0.007587411052424598,0.010903898929569458,-0.009206846061288616,0.0017450530295964107,0.9391080390417751,1.1082082134566058,1.621532797853813,1.025508911528638,1.1856612585568695
2016-04-21,1.5507469631659048,1.4143769447705872,0.9120617214578236,0.3957790030292547,0.2551581791915014,0.1903148244852511,0.2691769,0.1903148244852511,0.1894610712790256,1.7562719490781384,54.07,ST/MT Ratio (Expanding EWM),MSFT,0.9120617214578236,0.08136692046939915,0.027846330299839368,-0.025192068226446665,0.014731689745213156,0.018833170651780962,0.002256170605694278,1.1444928909041543,0.9618739392739445,0.8061880912696977,1.0224060273855242,1.1749859216198912
2016-07-19,1.386661015321484,1.316721065898093,0.9495623309153348,0.2735866256270419,0.1972036651493631,0.2006188947997315,0.2641591249999999,0.2006188947997315,0.1734731702548579,1.4526173904723074,50.07,ST/MT Ratio (Expanding EWM),MSFT,0.9495623309153348,0.1811798804651237,0.007997889841648969,0.03989714504993474,-0.035389303080177646,0.0035657713169217286,0.003193311005927126,0.8999469861031718,1.1561003659809106,2.509956966925952,1.0254394799380868,1.264406279991688
2016-10-20,1.5615953072264217,1.4561237647181942,0.9324591063893772,0.2324664118589799,0.1489045060887973,0.159137314158763,0.231723625,0.159137314158763,0.0998642469277923,1.6635382629945907,56.81,ST/MT Ratio (Expanding EWM),MSFT,0.9324591063893772,0.23781089165019342,-0.0020476898835884187,-0.0007558871908091002,0.02191971699967455,-0.03213907634640717,0.0012282591854032177,1.1972654955733912,0.9424368199791808,-0.06778724806056546,1.185113925444628,1.2833310745925548
2017-01-26,1.123486902272515,1.5906927147547092,1.4158533682387942,0.149393845244548,0.1329715902202048,0.14976129442872,0.2382242,0.14976129442872,0.1461147730044856,1.0559383057125622,63.28,ST/MT Ratio (Expanding EWM),MSFT,1.4158533682387942,0.12675390650999316,-0.008538629345625109,0.0031808638147020445,0.01831171985034006,-0.02162482814542538,0.001502038153182158,0.8390829101547035,0.9059994001508547,-0.355599906974311,1.1988038350146744,0.9719998466442747
2017-04-27,1.0363790430577475,1.6391150933893508,1.581578771173607,0.0872987155329966,0.084149897865857,0.110237225396032,0.1806915,0.110237225396032,0.0896603340897267,1.732204909035405,65.29,ST/MT Ratio (Expanding EWM),MSFT,1.581578771173607,0.23635388498026597,-0.049748269662859966,-0.02399803877219588,-0.022417078214412432,0.007967000238685172,0.00148746588935345,1.0010190426888093,1.2393670905722045,-0.9183935572471746,1.0813466946775379,1.0108101795478497
2017-07-20,0.8433708814543438,1.3400217591501258,1.5888878648968014,0.0974048583008029,0.115459017466607,0.1572550584056538,0.2107252,0.1572550584056538,0.1197911570028295,1.4424767177478388,69.91,ST/MT Ratio (Expanding EWM),MSFT,1.5888878648968014,0.17283377098091393,-0.023194547293814805,-0.009298467535745309,-0.0031020118418550327,0.0010233164533860917,0.0011984724098954584,1.1449339665758926,1.0133844597056316,1.7470228811276356,1.102265889734219,0.988597419543856
2017-10-26,1.6266220761885453,1.3442558233166668,0.8264094303124724,0.2914245667694751,0.1791270875879504,0.1544125726663136,0.20757,0.1544125726663136,0.0992965020945396,1.514452226368795,73.26,ST/MT Ratio (Expanding EWM),MSFT,0.8264094303124724,0.1860405321172164,-0.014122356983592564,-0.022544081420807025,0.00201731780930922,-0.01147810274089367,0.0016528135048877377,0.81391967994734,1.0636998295141589,0.1567726078634788,1.1426933248841125,1.2201456753821383
2018-01-31,1.0382945382077222,1.5584859451393531,1.5010056277764616,0.147100361743069,0.1416388377624535,0.1356211107328118,0.2113635949412751,0.1356211107328118,0.1605168935582537,1.319051632842724,85.95,ST/MT Ratio (Expanding EWM),MSFT,1.5010056277764616,0.11974166795030623,0.038999277917662056,-0.0011883817977026902,-0.0003624196100433179,-0.009020844737799485,0.002770802219987971,0.9828095808770502,1.1426048901292876,1.4170380639477007,1.1481474445282869,1.070000965649279
2018-04-26,1.0066259240151998,1.0819480804708466,1.0748263626623125,0.1733146547251788,0.1720573398543655,0.2941970454191359,0.3183059285714286,0.2941970454191359,0.2099288464707418,1.477771720972762,89.47,ST/MT Ratio (Expanding EWM),MSFT,1.0748263626623125,0.22445267490891047,0.01402664013489615,0.05535125440427031,0.011346499164213368,0.020404199928982226,0.0009461645046356544,0.9101786719162036,1.006013967256219,1.1447691171288166,1.0347444608196639,1.0760483083939745
2018-07-19,1.1570408015198348,1.3332790640337011,1.1523181051890028,0.1504520597796363,0.1300184935942269,0.1648654103477648,0.2198115999999999,0.1648654103477648,0.1299349502086371,1.3381414466714692,100.86,ST/MT Ratio (Expanding EWM),MSFT,1.1523181051890028,0.12028009476615252,-0.059706405437695696,-0.03715703428794069,0.03878416954577959,-0.009942314321730367,0.0024278143951529034,0.8364549356358829,1.1874414962760782,-0.1450532480723572,0.9590860890626164,1.0651033281109574
2018-10-24,1.4567009228617829,1.2431521939157733,0.8534024894235123,0.2960734298651968,0.203236124510535,0.1694613507751032,0.21066625,0.1694613507751032,0.1368045934484404,1.6369529569823813,114.67,ST/MT Ratio (Expanding EWM),MSFT,0.8534024894235123,0.16842790230591934,0.013342938928817827,-0.04440684193630223,0.03004416819182072,0.0007977188992731679,0.0002980977699816645,0.8911113366471206,1.1335433069232062,0.48585335733788604,1.034673516777837,1.1148677286416115
2019-01-30,1.2070037124832715,1.0510608263465346,0.870801651623836,0.2358321609421087,0.1951955351496768,0.3677409145998068,0.3865180695807034,0.3677409145998068,0.1913345426998729,1.4827193108858896,101.57,ST/MT Ratio (Expanding EWM),MSFT,0.870801651623836,0.12733860696061902,-0.01147787981457108,0.04813510982480825,-0.02980547983578516,0.05724841470201357,0.001438662003557794,0.8814142089927219,0.9623006491462119,2.521687611494419,1.0301171108494263,1.0648374438530157
2019-04-24,1.291452390947993,1.240571033485161,0.9606014454582548,0.1782841822251063,0.1380056689362276,0.1932432674383151,0.239732,0.1932432674383151,0.1333452991963472,1.569145340868553,117.66,ST/MT Ratio (Expanding EWM),MSFT,0.9606014454582548,0.134148599560117,-0.02169227001070856,-0.002279710314555983,0.01855174975765122,-0.032592065922098075,0.001670510699782014,0.8142448601091367,1.0991905210349573,1.2166788864440004,1.0676522612864,1.1828124677291538
2019-07-18,0.8231209666370861,1.1960213835676234,1.4530323391640063,0.0980026422876646,0.1190422251659512,0.1938404101796061,0.2318372755743281,0.1938404101796061,0.1371807973545615,1.3960328826638986,135.16,ST/MT Ratio (Expanding EWM),MSFT,1.4530323391640063,0.07866767754035209,0.023408670109430377,-0.016072182159797496,0.03622333298838524,-0.04329606828936647,0.0036748596729140647,0.8709927339964048,1.0008892536922476,2.242921860921651,1.1841511850530182,0.9543730989469282
2019-10-23,1.2696284368070068,1.2579356811961953,0.9907904113740412,0.1521295575649529,0.1196845878433238,0.195771376614279,0.2462678,0.195771376614279,0.114777776639137,1.5537896466494523,139.14,ST/MT Ratio (Expanding EWM),MSFT,0.9907904113740412,0.06415411351073334,0.038084983287358286,0.03519714062188229,0.012670213017230066,0.02258974161996517,0.0017251976952473121,0.9990598218020873,0.9856705010958348,-0.7597073265800702,0.9976510014378406,0.9574750500736852
2020-01-29,1.335313584487551,1.3384859995122558,1.002375782783579,0.1520220085174785,0.1138931515579813,0.1601291808392234,0.2143306666666666,0.1601291808392234,0.0742480848389457,1.6733991898942056,157.59,ST/MT Ratio (Expanding EWM),MSFT,1.002375782783579,0.14473449364065225,0.034594804169066955,-0.014168466192105923,0.030274510629649174,-0.013966076532352587,-0.00020124347345091832,1.0839732293736986,1.1134901654685778,-0.4246621160387565,0.9027724765216544,1.223262819609685
2020-04-29,1.0008332828545097,0.9376695898865738,0.9368888964325962,0.2502911020730418,0.2500429796618342,0.5466912765987681,0.5126157851229344,0.5466912765987681,0.2719980536692241,1.5994326301192956,160.23,ST/MT Ratio (Expanding EWM),MSFT,0.9368888964325962,0.07173145205510933,-0.02737261331279235,0.058780291406408086,0.05330676114251913,-0.00495593819356551,1.11109313875013e-06,0.8704777624656991,1.1424866568883065,0.3476876523069823,1.0756457814945106,1.0262614507929297
2020-07-22,1.2292853692982155,1.1195555647168924,0.9107369148597558,0.2779809786971889,0.2260275577231532,0.3033912241945987,0.3396633333333333,0.3033912241945987,0.2120352405903829,1.2272694546109078,200.57,ST/MT Ratio (Expanding EWM),MSFT,0.9107369148597558,0.09120175870852937,-0.008822433154792511,0.024337776140178072,0.028592738652674535,-0.016528909453277854,0.002034029586346681,0.8347758242769017,0.9891800034231014,-0.24776573408369762,1.0284058057318932,1.163313513370463
2020-10-27,0.8626584194247527,1.1393207950562394,1.3207090656067249,0.1579423730658169,0.1829823129385164,0.3128274625372217,0.3564108333333334,0.3128274625372217,0.2258361947504115,1.3642691264384266,209.44,ST/MT Ratio (Expanding EWM),MSFT,1.3207090656067249,0.2308874689356696,0.01359422009912474,-0.01063734224437108,0.009232714891043221,-0.003495003519187813,0.0026137708557899086,0.905522429978543,0.9048279741202472,1.0757494570590276,1.0817278468076916,1.285148197600724
