earnings_date,revr,ievr,ratio,vol_st,vol_mt,avg_pre,avg_post,normative_implied_vol,normative_realized_vol,skew_ratio,underlying_price,methodology,ticker
2017-08-01,1.4340585456221733,1.2380662693531435,0.8633303522597834,0.27373779247039026,0.1908222172987398,0.1978696468143765,0.24497573544969922,0.1978696468143765,0.16136391678148085,1.3236633117612233,143.5,ST/MT Ratio (Expanding EWM),AAPL
2017-11-02,1.1455623964319441,1.392292433504015,1.215378959575275,0.2092611750210738,0.18258070346733554,0.18028750889539286,0.2510129344903433,0.18028750889539286,0.1509785352351537,1.1049488902043199,154.48,ST/MT Ratio (Expanding EWM),AAPL
2018-02-01,1.2321096213311684,1.484598805673966,1.204924285933267,0.1991635869054645,0.16077035638448287,0.16283587176726733,0.24174594074656416,0.16283587176726733,0.1527608296122721,1.36605396621981,172.26,ST/MT Ratio (Expanding EWM),AAPL
2018-05-01,1.4373517385533565,1.0734771834044396,0.7468437645505311,0.3445100829015124,0.23972013155993044,0.3139921420165426,0.33706340022304493,0.3139921420165426,0.16137854920520278,1.4893131512892674,166.68,ST/MT Ratio (Expanding EWM),AAPL
2018-07-31,1.5525116728464294,1.3414833063120812,0.8640729276144885,0.3341424689790152,0.21528237127440777,0.1850423866914095,0.24823127270667067,0.1850423866914095,0.14903683303664872,1.4101144449264538,187.18,ST/MT Ratio (Expanding EWM),AAPL
2018-11-01,1.4383609709928036,1.2412437510021017,0.8629570573966248,0.3768795808135645,0.2621443850519404,0.20427971913167425,0.25356092482865517,0.20427971913167425,0.18640909311316953,1.2966641671803047,229.28,ST/MT Ratio (Expanding EWM),AAPL
2019-01-29,1.1515410580682617,1.0862749659927275,0.9433228267301041,0.34135661758830277,0.29627456304548816,0.37117873052730194,0.4032021628807687,0.37117873052730194,0.23396111781920217,1.3657780642137334,157.74,ST/MT Ratio (Expanding EWM),AAPL
2019-04-30,1.4644701194511998,1.2897079538100436,0.8806652567915505,0.3397236253974487,0.23186328564348083,0.2097243003624932,0.2704830982847541,0.2097243003624932,0.1957607576458341,1.401369962176738,191.24,ST/MT Ratio (Expanding EWM),AAPL
2019-07-30,1.1668466272637845,1.241758801718878,1.0642005321905588,0.21366186778629137,0.18307392624188476,0.21582366662917907,0.268000937656024,0.21582366662917907,0.19283728135068723,1.266515717634634,201.55,ST/MT Ratio (Expanding EWM),AAPL
2019-10-30,1.2285811213733777,1.1900844604660674,0.9686657557750223,0.20541267147309827,0.16718495888434848,0.23713082864261886,0.28220571426502256,0.23713082864261886,0.16352047872210848,1.489191349713901,223.97,ST/MT Ratio (Expanding EWM),AAPL
2020-01-28,1.2903801761913887,1.1425377030686803,0.8854271974643383,0.19934766856192532,0.15375934356946197,0.2490706645703523,0.284572625,0.2490706645703523,0.13385506870581093,1.0987793887708863,291.52,ST/MT Ratio (Expanding EWM),AAPL
2020-04-30,1.0111683072460893,1.0013477879266288,0.9902879478627978,0.24304420610040367,0.24024227126118824,0.5428377499999999,0.5435693801655682,0.5428377499999999,0.23210181470206478,1.5208892692724474,254.29,ST/MT Ratio (Expanding EWM),AAPL
2020-07-30,1.5890824914499706,1.1740540083266453,0.7388250859496732,0.5324386066523017,0.33489991788691986,0.2926328751176264,0.34356679999999995,0.2926328751176264,0.1919088616155213,1.2706583623807137,364.8,ST/MT Ratio (Expanding EWM),AAPL
2020-10-29,0.3598288629346786,1.091195103326757,3.032539119922814,0.3985525598303024,1.107017094643927,0.4422759949422933,0.4826094,0.4422759949422933,1.6700570296182358,1.2018084020687172,114.09,ST/MT Ratio (Expanding EWM),AAPL
2021-01-27,1.242839612644955,1.156970554536231,0.9309089787329988,0.3712293439133627,0.29862669602078734,0.3463080067990785,0.4006681666666667,0.3463080067990785,0.26057090607532524,1.0114922180423398,136.69,ST/MT Ratio (Expanding EWM),AAPL
2021-04-28,0.6680357884670967,1.1645719386028945,1.7432777685087364,0.13083679900601897,0.19584026600112045,0.2868763095913135,0.3340881000000001,0.2868763095913135,0.2400807909399397,1.3737950519135453,121.39,ST/MT Ratio (Expanding EWM),AAPL
2021-07-27,1.0039840818144588,1.3052841723874467,1.300104449891736,0.15294018371404236,0.15228658462857272,0.1812281225837034,0.23655420000000005,0.1812281225837034,0.1429607590437412,1.34147079793357,134.78,ST/MT Ratio (Expanding EWM),AAPL
2021-10-28,1.169204214400593,1.103914399334333,0.9441587583570834,0.15299279832512724,0.13082313892530595,0.26689823067591595,0.29463280000000003,0.26689823067591595,0.1420408694198396,1.6316916818195828,141.91,ST/MT Ratio (Expanding EWM),AAPL
2022-01-27,1.25512559955305,1.1142600851634514,0.8877677943627629,0.256351480103224,0.20419014585161607,0.2703527994446142,0.3012433333333333,0.2703527994446142,0.20261648053162457,1.1492695743907115,179.29,ST/MT Ratio (Expanding EWM),AAPL
2022-04-28,0.9855039551114958,1.1544536711334845,1.1714348432045354,0.1469812151322145,0.14908841635811623,0.2264664286989566,0.261445,0.2264664286989566,0.15812891388140307,1.3443450089929698,178.96,ST/MT Ratio (Expanding EWM),AAPL
2022-07-28,0.9470349807493763,1.1187303946203777,1.1812978584330023,0.15663764103753822,0.16534877485324245,0.33619650615430696,0.37611325000000007,0.33619650615430696,0.1731794577276406,1.3444082477631085,137.44,ST/MT Ratio (Expanding EWM),AAPL
2022-10-27,1.4376675427363212,1.0127562419764686,0.7044439773947206,0.33004006223767496,0.22953260985111282,0.40961041048773783,0.4148355,0.40961041048773783,0.1643853307129339,1.4525534846658592,151.76,ST/MT Ratio (Expanding EWM),AAPL
2023-02-02,1.1274678343825781,1.0073507061002207,0.8934629222942437,0.23267626484256088,0.20634757994500777,0.41200153947292445,0.4150300417024284,0.41200153947292445,0.21150669713875497,1.2018863018555725,125.07,ST/MT Ratio (Expanding EWM),AAPL
2023-05-04,1.1888383000177736,1.204897060850289,1.0135079437062848,0.16555108537556937,0.13923317249226544,0.23272413710803086,0.280408628790386,0.23272413710803086,0.12202868474000236,1.427676926009871,165.63,ST/MT Ratio (Expanding EWM),AAPL
2023-08-03,1.4792040210128263,1.2702510813129282,0.8587396081056987,0.25116205232438754,0.16989898102474013,0.1648308351318065,0.2093765465598902,0.1648308351318065,0.11139747991542553,1.2612448795277877,192.46,ST/MT Ratio (Expanding EWM),AAPL
2015-01-26,1.6014190271486264,1.2072330066725987,0.7538520438477071,0.4308924004916677,0.2690590176489442,0.17454221665192207,0.210713125,0.17454221665192207,0.16417265648975604,1.689139991932478,47.88,ST/MT Ratio (Expanding EWM),MSFT
2015-04-23,1.5493390991024532,1.3653009871157364,0.881215085778619,0.5311499650738319,0.3426767525491456,0.14425866666666667,0.1969565,0.14425866666666667,0.19743493120766895,1.2951711247970095,42.9,ST/MT Ratio (Expanding EWM),MSFT
2015-07-21,1.2253393364283631,1.3118710541569696,1.0706185749172392,0.23781929566904667,0.19406804214044301,0.17368713508693392,0.227855125,0.17368713508693392,0.20644464190335232,1.4055084168973182,46.23,ST/MT Ratio (Expanding EWM),MSFT
2015-10-22,1.6782033149638096,1.2330052497743225,0.7347174438163425,0.4769022022865504,0.2842061937875339,0.22995130533188038,0.28353116666666667,0.22995130533188038,0.14420087979444032,1.6108890276910264,43.9,ST/MT Ratio (Expanding EWM),MSFT
2016-01-28,1.2376806795821536,1.438092243964466,1.161925097231034,0.23336466211944465,0.18854670216969607,0.18772349349147216,0.26996370000000003,0.18772349349147216,0.17443685507405648,1.196339513948743,56.55,ST/MT Ratio (Expanding EWM),MSFT
2016-04-21,1.5507469631659048,1.4143769447705872,0.9120617214578235,0.39577900302925473,0.25515817919150147,0.1903148244852511,0.2691769,0.1903148244852511,0.1894610712790256,1.7562719490781384,54.07,ST/MT Ratio (Expanding EWM),MSFT
2016-07-19,1.386661015321484,1.316721065898093,0.9495623309153347,0.2735866256270419,0.19720366514936316,0.20061889479973155,0.26415912499999994,0.20061889479973155,0.17347317025485792,1.4526173904723074,50.07,ST/MT Ratio (Expanding EWM),MSFT
2016-10-20,1.5615953072264215,1.4561237647181942,0.9324591063893773,0.23246641185897995,0.14890450608879735,0.15913731415876303,0.23172362500000002,0.15913731415876303,0.09986424692779233,1.6635382629945907,56.81,ST/MT Ratio (Expanding EWM),MSFT
2017-01-26,1.123486902272515,1.5906927147547092,1.4158533682387942,0.149393845244548,0.13297159022020488,0.14976129442872008,0.23822420000000005,0.14976129442872008,0.1461147730044856,1.0559383057125622,63.28,ST/MT Ratio (Expanding EWM),MSFT
2017-04-27,1.0363790430577475,1.6391150933893508,1.5815787711736067,0.08729871553299663,0.08414989786585708,0.11023722539603206,0.1806915,0.11023722539603206,0.08966033408972679,1.732204909035405,65.29,ST/MT Ratio (Expanding EWM),MSFT
2017-07-20,0.8433708814543438,1.3400217591501258,1.5888878648968014,0.09740485830080291,0.11545901746660707,0.15725505840565382,0.2107252,0.15725505840565382,0.11979115700282959,1.4424767177478388,69.91,ST/MT Ratio (Expanding EWM),MSFT
2017-10-26,1.6266220761885453,1.3442558233166668,0.8264094303124724,0.2914245667694751,0.17912708758795046,0.1544125726663136,0.20757000000000003,0.1544125726663136,0.09929650209453963,1.514452226368795,73.26,ST/MT Ratio (Expanding EWM),MSFT
2018-01-31,1.0382945382077222,1.5584859451393533,1.5010056277764616,0.14710036174306906,0.14163883776245353,0.13562111073281186,0.21136359494127518,0.13562111073281186,0.16051689355825377,1.319051632842724,85.95,ST/MT Ratio (Expanding EWM),MSFT
2018-04-26,1.0066259240151998,1.0819480804708466,1.0748263626623125,0.17331465472517882,0.17205733985436558,0.29419704541913594,0.3183059285714286,0.29419704541913594,0.20992884647074186,1.4777717209727619,89.47,ST/MT Ratio (Expanding EWM),MSFT
2018-07-19,1.1570408015198348,1.3332790640337011,1.1523181051890028,0.1504520597796363,0.13001849359422693,0.16486541034776483,0.21981159999999997,0.16486541034776483,0.12993495020863716,1.3381414466714692,100.86,ST/MT Ratio (Expanding EWM),MSFT
2018-10-24,1.4567009228617829,1.2431521939157733,0.8534024894235123,0.29607342986519686,0.20323612451053508,0.16946135077510321,0.21066625,0.16946135077510321,0.13680459344844048,1.6369529569823813,114.67,ST/MT Ratio (Expanding EWM),MSFT
2019-01-30,1.2070037124832715,1.0510608263465346,0.870801651623836,0.23583216094210877,0.19519553514967689,0.36774091459980685,0.3865180695807034,0.36774091459980685,0.19133454269987296,1.4827193108858896,101.57,ST/MT Ratio (Expanding EWM),MSFT
2019-04-24,1.291452390947993,1.240571033485161,0.9606014454582547,0.1782841822251063,0.1380056689362276,0.19324326743831516,0.239732,0.19324326743831516,0.1333452991963472,1.569145340868553,117.66,ST/MT Ratio (Expanding EWM),MSFT
2019-07-18,0.8231209666370861,1.1960213835676234,1.4530323391640065,0.09800264228766464,0.11904222516595121,0.19384041017960613,0.23183727557432818,0.19384041017960613,0.13718079735456154,1.3960328826638986,135.16,ST/MT Ratio (Expanding EWM),MSFT
2019-10-23,1.2696284368070068,1.2579356811961953,0.9907904113740413,0.15212955756495297,0.11968458784332381,0.19577137661427907,0.24626780000000004,0.19577137661427907,0.11477777663913707,1.5537896466494525,139.14,ST/MT Ratio (Expanding EWM),MSFT
2020-01-29,1.335313584487551,1.3384859995122558,1.002375782783579,0.15202200851747852,0.1138931515579813,0.1601291808392234,0.21433066666666667,0.1601291808392234,0.07424808483894572,1.6733991898942056,157.59,ST/MT Ratio (Expanding EWM),MSFT
2020-04-29,1.0008332828545095,0.9376695898865738,0.9368888964325962,0.25029110207304184,0.25004297966183425,0.5466912765987681,0.5126157851229344,0.5466912765987681,0.27199805366922414,1.5994326301192956,160.23,ST/MT Ratio (Expanding EWM),MSFT
2020-07-22,1.2292853692982155,1.1195555647168924,0.9107369148597558,0.27798097869718896,0.2260275577231532,0.30339122419459874,0.3396633333333333,0.30339122419459874,0.21203524059038295,1.2272694546109078,200.57,ST/MT Ratio (Expanding EWM),MSFT
2020-10-27,0.8626584194247527,1.1393207950562394,1.3207090656067249,0.15794237306581693,0.18298231293851644,0.3128274625372217,0.3564108333333334,0.3128274625372217,0.22583619475041158,1.3642691264384266,209.44,ST/MT Ratio (Expanding EWM),MSFT
2021-01-26,1.0380560153849225,1.2012209552234827,1.157183174530381,0.20779979890063216,0.20018822597620098,0.23833264431638512,0.2862901666666667,0.23833264431638512,0.18264062137741593,1.1280092914899325,224.96,ST/MT Ratio (Expanding EWM),MSFT
2021-04-27,1.0723122401781051,1.146230320379678,1.0689333548867217,0.17794305556577747,0.16594575633949935,0.23491017632257055,0.26926116666666666,0.23491017632257055,0.1807335224242992,1.2737947397647535,235.24,ST/MT Ratio (Expanding EWM),MSFT
2021-07-27,0.8918286723915432,1.2071662763507622,1.3535854068400877,0.1026448315935305,0.11504916486996879,0.17082174513967466,0.20621024999999998,0.17082174513967466,0.1187992511091754,1.44854538812083,268.72,ST/MT Ratio (Expanding EWM),MSFT
2021-10-26,1.5278942397640423,1.2037774117162157,0.7878669742888218,0.26975449528928674,0.1766036628594906,0.19245196917513532,0.23166933333333334,0.19245196917513532,0.10647606130431125,1.5208339431242759,294.17,ST/MT Ratio (Expanding EWM),MSFT
2022-01-25,1.2382001746329012,1.1520209875074785,0.9303996325545885,0.23745036128762498,0.19175588553937906,0.20845844182021991,0.24014850000000001,0.20845844182021991,0.16201216428473567,1.3188963332336565,342.45,ST/MT Ratio (Expanding EWM),MSFT
2022-04-26,1.3436367609065627,1.1396056360555535,0.8481500872949117,0.28924398457955847,0.2151842964400862,0.2403179292922663,0.2738676666666667,0.2403179292922663,0.1686749200565087,1.3244009383372934,310.7,ST/MT Ratio (Expanding EWM),MSFT
2022-07-26,1.3580298691180814,1.1094112999518926,0.8169270243461991,0.27386311437178223,0.2016364104008698,0.30089516846860614,0.33381650000000007,0.30089516846860614,0.16039776985065152,1.369419539534122,264.89,ST/MT Ratio (Expanding EWM),MSFT
2022-10-25,1.6106817884241191,1.034398283280987,0.6422114477950581,0.39192882537456125,0.24331847401011017,0.36340740899884805,0.37590799999999996,0.36340740899884805,0.13844489950675423,1.3767291097840528,237.45,ST/MT Ratio (Expanding EWM),MSFT
2023-01-24,0.9181777707404389,1.1537076705834308,1.2565188434621493,0.19032432582850942,0.2072087584265702,0.2949924046425836,0.34033499999999994,0.2949924046425836,0.1893589596598705,1.248619662363456,238.73,ST/MT Ratio (Expanding EWM),MSFT
2023-04-25,1.483314915431948,1.109405536144986,0.7479231312266027,0.4316073032954671,0.290829142463938,0.28375782321574705,0.3148025,0.28375782321574705,0.2272381938335727,1.5634376085652024,276.38,ST/MT Ratio (Expanding EWM),MSFT
2023-07-25,1.2471196438866536,1.2558522000320915,1.0070021799337736,0.2859023447525256,0.22924555514695208,0.21499690276167352,0.27000433333333335,0.21499690276167352,0.20399269447462318,1.2003872573199732,328.6,ST/MT Ratio (Expanding EWM),MSFT
2015-01-29,1.5281682377444314,1.2800742361433668,0.8376526906702039,0.3809371352755697,0.2492790539081605,0.20725781474065616,0.2653053888888889,0.20725781474065616,0.16633273189525427,1.117640104043509,535.28,ST/MT Ratio (Expanding EWM),GOOGL
2015-04-23,1.079220098440745,1.13051776560257,1.047532164417564,0.19597344103439787,0.18158028171939286,0.19412044444444443,0.21945661111111114,0.19412044444444443,0.19535171714155133,1.1040171063814397,577.54,ST/MT Ratio (Expanding EWM),GOOGL
2015-07-16,1.7317203602258007,1.261512153518718,0.728473362381804,0.8246442163239301,0.4760324253706485,0.1697301354808621,0.2141166287274861,0.1697301354808621,0.11264831728159806,1.1539234352540997,544.87,ST/MT Ratio (Expanding EWM),GOOGL
2015-10-22,1.1153248274032042,1.195036131395367,1.0714691379889334,0.2945447052033066,0.264015133239913,0.27137229702112525,0.3242997,0.27137229702112525,0.3002715129125388,1.18221266080771,653.2,ST/MT Ratio (Expanding EWM),GOOGL
2016-02-01,1.5229056066253561,1.1636851857677506,0.7641216768164569,0.34693956909329754,0.22633236120094544,0.299595058285971,0.34863433105661024,0.299595058285971,0.15205970452276502,1.3572900014165166,778.01,ST/MT Ratio (Expanding EWM),GOOGL
2016-04-21,1.452522295336289,1.395127980880243,0.9604864485451784,0.3170900923456275,0.21835498164138203,0.18763867660652297,0.2617799680290993,0.18763867660652297,0.19402624810652278,1.5869851739137815,760.05,ST/MT Ratio (Expanding EWM),GOOGL
2016-07-28,1.1172056644273651,1.427088735320554,1.2773733438346129,0.17232707517684123,0.1542284179563789,0.20337990569100278,0.29024117240218666,0.20337990569100278,0.14998576806148325,1.6856036817016546,691.26,ST/MT Ratio (Expanding EWM),GOOGL
2016-10-27,1.1116089523453907,1.6767071347521927,1.5083605895890797,0.10599889650027285,0.09524240545072533,0.1467329548544289,0.2460281923076923,0.1467329548544289,0.08672131838828082,1.331429527630136,810.73,ST/MT Ratio (Expanding EWM),GOOGL
2017-01-26,1.1155244415357786,1.6821913268040654,1.5079824916145612,0.15321976149252173,0.1371374155546536,0.15001658068736692,0.2523565909090909,0.15001658068736692,0.14102986748393992,1.5421393108436905,809.93,ST/MT Ratio (Expanding EWM),GOOGL
2017-04-27,1.427865951563181,1.637717342783793,1.1469685519084432,0.1998327543669919,0.1398815557353058,0.12406597566746531,0.203185,0.12406597566746531,0.09072945361810533,2.0088952268202123,840.63,ST/MT Ratio (Expanding EWM),GOOGL
2017-07-24,1.2291213909274483,1.531903917312538,1.2463406207230854,0.20230519931827032,0.16456818375654994,0.14293155319696757,0.21895740625000001,0.14293155319696757,0.14080297584107843,1.3406410234714772,986.09,ST/MT Ratio (Expanding EWM),GOOGL
2017-10-26,1.3564029404792592,1.5808539357325402,1.1654751612186682,0.2108262437612587,0.1553475396648301,0.14940922834671527,0.23619416666666665,0.14940922834671527,0.11231678964860864,1.4237877608417246,937.43,ST/MT Ratio (Expanding EWM),GOOGL
2018-02-01,1.3261498345238014,1.513359788575906,1.1411680257980266,0.19271241863462465,0.14529500252222047,0.14139863800380753,0.21398701291436323,0.14139863800380753,0.1349373912980881,1.376824699651208,1073.21,ST/MT Ratio (Expanding EWM),GOOGL
2018-04-23,1.2746757548570136,1.131096685071204,0.8873603194861776,0.23586206806874133,0.18498356573782493,0.3188546377689319,0.36065542380001847,0.3188546377689319,0.16071066411093127,1.292362795114381,1026.55,ST/MT Ratio (Expanding EWM),GOOGL
2018-07-23,1.1613430860493807,1.3407744074787438,1.1545032846751142,0.20098435234065962,0.1729848700566874,0.199433761418818,0.26739568329757285,0.199433761418818,0.16363166618560157,1.1273772411070424,1169.29,ST/MT Ratio (Expanding EWM),GOOGL
2018-10-25,1.3641641395993975,1.3287599155782346,0.9740469471426219,0.2685819103768448,0.19600055492366056,0.19254986477401143,0.2558525420617159,0.19254986477401143,0.1541799742608108,1.419705544352653,1193.89,ST/MT Ratio (Expanding EWM),GOOGL
2019-02-04,1.046162977142515,1.148147657872259,1.0974845057204228,0.1872441104297242,0.17862618907430328,0.28441695685814805,0.326552662875838,0.28441695685814805,0.18561190646394543,1.3908354662489972,1078.07,ST/MT Ratio (Expanding EWM),GOOGL
2019-04-29,1.65100664945174,1.288540759429556,0.7804576437396238,0.4232228139053336,0.2562318529464615,0.19095787942139844,0.2460570109687063,0.19095787942139844,0.15078428191793855,1.211405954078267,1176.89,ST/MT Ratio (Expanding EWM),GOOGL
2019-07-25,1.5462766773868273,1.184191784364446,0.7658343436736713,0.47768218617420305,0.30880992523058903,0.2300243463711104,0.2723929411764706,0.2300243463711104,0.23001505971881955,1.314605809784068,1087.58,ST/MT Ratio (Expanding EWM),GOOGL
2019-10-28,1.0919207108835505,1.3123611559104937,1.2018831979554352,0.15476507644304485,0.14166331817700153,0.20081040692912197,0.2635357777563591,0.20081040692912197,0.163279356468749,1.368173020659855,1225.95,ST/MT Ratio (Expanding EWM),GOOGL
2020-02-03,1.591301847638876,1.2441060130981456,0.7818164824882917,0.2849279249035285,0.17908545464696443,0.16857590523005822,0.20972629736017856,0.16857590523005822,0.10047451114634379,1.244942309422242,1361.52,ST/MT Ratio (Expanding EWM),GOOGL
2020-04-28,1.4229704807029748,0.950341355228705,0.6678573927684136,0.40432046346883116,0.2840044365039985,0.5327710902431231,0.5063143999283243,0.5327710902431231,0.2271182864068169,1.455390082377645,1146.31,ST/MT Ratio (Expanding EWM),GOOGL
2020-07-30,1.2301226207312979,1.2325164876158077,1.0019460392355737,0.26099425147743327,0.21210092182062934,0.2748227603742353,0.3387235833333333,0.2748227603742353,0.19886650490756003,1.416323655567011,1418.05,ST/MT Ratio (Expanding EWM),GOOGL
2020-10-29,1.3655568669884934,1.2052707450908051,0.8826221552741539,0.3173844952796283,0.23238414372317204,0.32088566123030055,0.3867541,0.32088566123030055,0.17692428693399853,1.2760197912421394,1466.02,ST/MT Ratio (Expanding EWM),GOOGL
2021-02-02,1.4413443982932306,1.1464771730770889,0.7954220895676918,0.41109879117321074,0.2851722670921364,0.3000898048445535,0.344046111127439,0.3000898048445535,0.17554120521338232,1.2563537560996416,1726.13,ST/MT Ratio (Expanding EWM),GOOGL
2021-04-27,0.9578432625083678,1.2321949718438652,1.2864265168155322,0.20036902526950362,0.2091571602919798,0.25296120395386085,0.3116975235835178,0.25296120395386085,0.24292191725671045,1.348546948180965,2045.79,ST/MT Ratio (Expanding EWM),GOOGL
2021-07-27,1.4043091948964523,1.4068912971807228,1.0018386992648445,0.2157001328442076,0.15357821495444404,0.17961578207342893,0.25269988063541643,0.17961578207342893,0.11706191032600068,1.0739431960584382,2450.72,ST/MT Ratio (Expanding EWM),GOOGL
2021-10-26,1.6026651294990375,1.3356312495892968,0.8333813627097444,0.3524873788744645,0.21992314124176213,0.1923799565914565,0.25694868181818176,0.1923799565914565,0.1139612852276488,1.747364797789074,2821.44,ST/MT Ratio (Expanding EWM),GOOGL
2022-02-01,1.5169404486022,1.3157330347612055,0.8673597147294747,0.36775592525787043,0.2423770873052782,0.20220371100851012,0.2660461023252048,0.20220371100851012,0.14792252892402344,1.3881614378612135,2899.83,ST/MT Ratio (Expanding EWM),GOOGL
2022-04-26,1.2316529571487986,1.2369025714479296,1.004262251203686,0.269816135959001,0.21903579118939345,0.24168526970479504,0.29894113157894736,0.24168526970479504,0.20681717256165238,1.182687419478394,2829.11,ST/MT Ratio (Expanding EWM),GOOGL
2022-07-26,1.2923713245042348,1.181935547350286,0.9145479514594516,3.1646708762879396,2.447365395145389,0.3567449700389832,0.421649561427487,0.3567449700389832,0.19993898921522932,1.2201510724846607,2316.67,ST/MT Ratio (Expanding EWM),GOOGL
2022-10-25,0.515566879251596,1.0744802477036601,2.084075395346168,0.4625759204539701,0.8971247257457663,0.3978356055530717,0.4274665000000001,0.3978356055530717,1.3289553878456724,1.2665465502147846,98.17,ST/MT Ratio (Expanding EWM),GOOGL
2023-02-02,1.279989249256911,1.1222010801881543,0.8767269575425267,0.3826382235376849,0.29895970875026295,0.36036275876727275,0.4043994771482168,0.36036275876727275,0.23649999859708917,1.1930480926920974,89.12,ST/MT Ratio (Expanding EWM),GOOGL
2023-04-25,0.8310654875477663,1.1769117557883264,1.4161480333650387,0.21469142632396013,0.2583401842890101,0.32717884166436617,0.38506062500000005,0.32717884166436617,0.2804249979884747,1.2609414908605034,102.46,ST/MT Ratio (Expanding EWM),GOOGL
2023-07-25,1.2885922010982769,1.232413055938582,0.9564026965925969,0.36408438258534304,0.2824238534206182,0.24944136912431425,0.3074148,0.24944136912431425,0.21843994572325098,1.004722134890569,118.34,ST/MT Ratio (Expanding EWM),GOOGL
2015-01-29,1.6049384821276347,1.5156163256108848,0.9443454328552597,0.7814713743137243,0.48677559864022624,0.26493888539908206,0.40154570000000006,0.26493888539908206,0.2620792794197804,1.2196787489187033,310.3,ST/MT Ratio (Expanding EWM),AMZN
2015-04-23,1.6378043775799804,1.5711307165528259,0.9592908274395556,0.7514786752615992,0.45878317106492467,0.22590100000000005,0.35492,0.22590100000000005,0.29335284779073006,1.1018557421512631,374.09,ST/MT Ratio (Expanding EWM),AMZN
2015-07-23,1.5541874361802286,1.6727232692936675,1.0762686857157768,0.5671109929667549,0.36484646239336777,0.21118235714285713,0.3532496428571429,0.21118235714285713,0.2604368363650361,1.1141985393827505,445.99,ST/MT Ratio (Expanding EWM),AMZN
2015-10-22,1.2150097540934202,1.5932017191537797,1.3112666081784237,0.3156006878495894,0.2596590075759649,0.27541360572244894,0.43878943011534693,0.27541360572244894,0.24844127420376863,1.5039966408367371,538.4,ST/MT Ratio (Expanding EWM),AMZN
2016-01-28,1.6454593336588375,1.6639588518866937,1.0112427684169627,0.7339651983511648,0.44590774237193154,0.24014815603577816,0.39959665,0.24014815603577816,0.20587445944138785,0.9901904853851983,693.97,ST/MT Ratio (Expanding EWM),AMZN
2016-04-28,1.4614283515856858,1.4189326575479226,0.9709218081121429,0.5679335005702827,0.38856470019198985,0.2893820865276655,0.4106136930834633,0.2893820865276655,0.34029913528951516,1.4067208592820089,593.86,ST/MT Ratio (Expanding EWM),AMZN
2016-07-28,0.8169393514909501,1.577090794746666,1.9304869962114153,0.13982718852645198,0.1711546778800632,0.24995966638386272,0.3942090889119375,0.24995966638386272,0.2082765015289899,1.4521446997926115,707.95,ST/MT Ratio (Expanding EWM),AMZN
