earnings_date,revr,ievr,ratio,vol_st,vol_mt,avg_pre,avg_post,normative_implied_vol,normative_realized_vol,skew_ratio,underlying_price,methodology,ticker,dispersion
2020-07-30,1.5890824914499706,1.1740540083266453,0.7388250859496732,0.5324386066523017,0.3348999178869198,0.2926328751176264,0.3435667999999999,0.2926328751176264,0.1919088616155213,1.2706583623807135,364.8,ST/MT Ratio (Expanding EWM),AAPL,0.1
2020-10-29,0.3598288629346786,1.091195103326757,3.032539119922814,0.3985525598303024,1.107017094643927,0.4422759949422933,0.4826094,0.4422759949422933,1.6700570296182358,1.2018084020687172,114.09,ST/MT Ratio (Expanding EWM),AAPL,0.10000000000000002
2021-01-27,1.242839612644955,1.156970554536231,0.9309089787329988,0.3712293439133627,0.2986266960207873,0.3463080067990785,0.4006681666666667,0.3463080067990785,0.2605709060753252,1.0114922180423398,136.69,ST/MT Ratio (Expanding EWM),AAPL,0.05035971223021583
2021-04-28,0.6680357884670967,1.1645719386028943,1.7432777685087364,0.1308367990060189,0.1958402660011204,0.2868763095913135,0.3340881000000001,0.2868763095913135,0.2400807909399397,1.3737950519135451,121.39,ST/MT Ratio (Expanding EWM),AAPL,0.061224489795918366
2021-07-27,1.0039840818144588,1.3052841723874469,1.300104449891736,0.1529401837140423,0.1522865846285727,0.1812281225837034,0.2365542,0.1812281225837034,0.1429607590437412,1.34147079793357,134.78,ST/MT Ratio (Expanding EWM),AAPL,0.07070707070707072
2021-10-28,1.169204214400593,1.103914399334333,0.9441587583570834,0.1529927983251272,0.1308231389253059,0.2668982306759159,0.2946328,0.2668982306759159,0.1420408694198396,1.6316916818195828,141.91,ST/MT Ratio (Expanding EWM),AAPL,0.04878048780487805
2022-01-27,1.25512559955305,1.1142600851634514,0.8877677943627629,0.256351480103224,0.204190145851616,0.2703527994446142,0.3012433333333333,0.2703527994446142,0.2026164805316245,1.1492695743907115,179.29,ST/MT Ratio (Expanding EWM),AAPL,0.031914893617021274
2022-04-28,0.9855039551114958,1.1544536711334843,1.1714348432045354,0.1469812151322145,0.1490884163581162,0.2264664286989566,0.261445,0.2264664286989566,0.158128913881403,1.3443450089929698,178.96,ST/MT Ratio (Expanding EWM),AAPL,0.03496503496503497
2022-07-28,0.9470349807493764,1.1187303946203777,1.1812978584330025,0.1566376410375382,0.1653487748532424,0.3361965061543069,0.37611325,0.3361965061543069,0.1731794577276406,1.3444082477631083,137.44,ST/MT Ratio (Expanding EWM),AAPL,0.05172413793103448
2022-10-27,1.4376675427363212,1.0127562419764686,0.7044439773947206,0.3300400622376749,0.2295326098511128,0.4096104104877378,0.4148355,0.4096104104877378,0.1643853307129339,1.4525534846658592,151.76,ST/MT Ratio (Expanding EWM),AAPL,0.031746031746031744
2023-02-02,1.127467834382578,1.0073507061002207,0.8934629222942437,0.2326762648425608,0.2063475799450077,0.4120015394729244,0.4150300417024284,0.4120015394729244,0.2115066971387549,1.2018863018555723,125.07,ST/MT Ratio (Expanding EWM),AAPL,0.05583756345177665
2023-05-04,1.1888383000177736,1.204897060850289,1.0135079437062848,0.1655510853755693,0.1392331724922654,0.2327241371080308,0.280408628790386,0.2327241371080308,0.1220286847400023,1.427676926009871,165.63,ST/MT Ratio (Expanding EWM),AAPL,0.027972027972027975
2023-08-03,1.4792040210128263,1.2702510813129282,0.8587396081056987,0.2511620523243875,0.1698989810247401,0.1648308351318065,0.2093765465598902,0.1648308351318065,0.1113974799154255,1.2612448795277875,192.46,ST/MT Ratio (Expanding EWM),AAPL,0.05042016806722689
2015-01-26,1.6014190271486264,1.2072330066725987,0.7538520438477071,0.4308924004916677,0.2690590176489442,0.174542216651922,0.210713125,0.174542216651922,0.164172656489756,1.689139991932478,47.88,ST/MT Ratio (Expanding EWM),MSFT,
2015-04-23,1.5493390991024532,1.3653009871157364,0.881215085778619,0.5311499650738319,0.3426767525491456,0.1442586666666666,0.1969565,0.1442586666666666,0.1974349312076689,1.2951711247970097,42.9,ST/MT Ratio (Expanding EWM),MSFT,0.05769230769230769
2015-07-21,1.2253393364283631,1.3118710541569696,1.0706185749172392,0.2378192956690466,0.194068042140443,0.1736871350869339,0.227855125,0.1736871350869339,0.2064446419033523,1.4055084168973182,46.23,ST/MT Ratio (Expanding EWM),MSFT,0.03571428571428571
2015-10-22,1.6782033149638096,1.2330052497743225,0.7347174438163425,0.4769022022865504,0.2842061937875339,0.2299513053318803,0.2835311666666666,0.2299513053318803,0.1442008797944403,1.6108890276910264,43.9,ST/MT Ratio (Expanding EWM),MSFT,0.03448275862068966
2016-01-28,1.2376806795821536,1.438092243964466,1.161925097231034,0.2333646621194446,0.188546702169696,0.1877234934914721,0.2699637,0.1877234934914721,0.1744368550740564,1.196339513948743,56.55,ST/MT Ratio (Expanding EWM),MSFT,0.028169014084507043
2016-04-21,1.5507469631659048,1.4143769447705872,0.9120617214578236,0.3957790030292547,0.2551581791915014,0.1903148244852511,0.2691769,0.1903148244852511,0.1894610712790256,1.7562719490781384,54.07,ST/MT Ratio (Expanding EWM),MSFT,0.03125
2016-07-19,1.386661015321484,1.316721065898093,0.9495623309153348,0.2735866256270419,0.1972036651493631,0.2006188947997315,0.2641591249999999,0.2006188947997315,0.1734731702548579,1.4526173904723074,50.07,ST/MT Ratio (Expanding EWM),MSFT,0.03448275862068966
2016-10-20,1.5615953072264217,1.4561237647181942,0.9324591063893772,0.2324664118589799,0.1489045060887973,0.159137314158763,0.231723625,0.159137314158763,0.0998642469277923,1.6635382629945907,56.81,ST/MT Ratio (Expanding EWM),MSFT,0.029411764705882353
2017-01-26,1.123486902272515,1.5906927147547092,1.4158533682387942,0.149393845244548,0.1329715902202048,0.14976129442872,0.2382242,0.14976129442872,0.1461147730044856,1.0559383057125622,63.28,ST/MT Ratio (Expanding EWM),MSFT,0.03846153846153846
2017-04-27,1.0363790430577475,1.6391150933893508,1.581578771173607,0.0872987155329966,0.084149897865857,0.110237225396032,0.1806915,0.110237225396032,0.0896603340897267,1.732204909035405,65.29,ST/MT Ratio (Expanding EWM),MSFT,0.028571428571428574
2017-07-20,0.8433708814543438,1.3400217591501258,1.5888878648968014,0.0974048583008029,0.115459017466607,0.1572550584056538,0.2107252,0.1572550584056538,0.1197911570028295,1.4424767177478388,69.91,ST/MT Ratio (Expanding EWM),MSFT,0.028169014084507043
2017-10-26,1.6266220761885453,1.3442558233166668,0.8264094303124724,0.2914245667694751,0.1791270875879504,0.1544125726663136,0.20757,0.1544125726663136,0.0992965020945396,1.514452226368795,73.26,ST/MT Ratio (Expanding EWM),MSFT,0.041666666666666664
2018-01-31,1.0382945382077222,1.5584859451393531,1.5010056277764616,0.147100361743069,0.1416388377624535,0.1356211107328118,0.2113635949412751,0.1356211107328118,0.1605168935582537,1.319051632842724,85.95,ST/MT Ratio (Expanding EWM),MSFT,0.023255813953488372
2018-04-26,1.0066259240151998,1.0819480804708466,1.0748263626623125,0.1733146547251788,0.1720573398543655,0.2941970454191359,0.3183059285714286,0.2941970454191359,0.2099288464707418,1.477771720972762,89.47,ST/MT Ratio (Expanding EWM),MSFT,0.023529411764705882
2018-07-19,1.1570408015198348,1.3332790640337011,1.1523181051890028,0.1504520597796363,0.1300184935942269,0.1648654103477648,0.2198115999999999,0.1648654103477648,0.1299349502086371,1.3381414466714692,100.86,ST/MT Ratio (Expanding EWM),MSFT,0.018518518518518517
2018-10-24,1.4567009228617829,1.2431521939157733,0.8534024894235123,0.2960734298651968,0.203236124510535,0.1694613507751032,0.21066625,0.1694613507751032,0.1368045934484404,1.6369529569823813,114.67,ST/MT Ratio (Expanding EWM),MSFT,0.03125
2019-01-30,1.2070037124832715,1.0510608263465346,0.870801651623836,0.2358321609421087,0.1951955351496768,0.3677409145998068,0.3865180695807034,0.3677409145998068,0.1913345426998729,1.4827193108858896,101.57,ST/MT Ratio (Expanding EWM),MSFT,0.027522935779816512
2019-04-24,1.291452390947993,1.240571033485161,0.9606014454582548,0.1782841822251063,0.1380056689362276,0.1932432674383151,0.239732,0.1932432674383151,0.1333452991963472,1.569145340868553,117.66,ST/MT Ratio (Expanding EWM),MSFT,0.02
2019-07-18,0.8231209666370861,1.1960213835676234,1.4530323391640063,0.0980026422876646,0.1190422251659512,0.1938404101796061,0.2318372755743281,0.1938404101796061,0.1371807973545615,1.3960328826638986,135.16,ST/MT Ratio (Expanding EWM),MSFT,0.01652892561983471
2019-10-23,1.2696284368070068,1.2579356811961953,0.9907904113740412,0.1521295575649529,0.1196845878433238,0.195771376614279,0.2462678,0.195771376614279,0.114777776639137,1.5537896466494523,139.14,ST/MT Ratio (Expanding EWM),MSFT,0.024193548387096774
2020-01-29,1.335313584487551,1.3384859995122558,1.002375782783579,0.1520220085174785,0.1138931515579813,0.1601291808392234,0.2143306666666666,0.1601291808392234,0.0742480848389457,1.6733991898942056,157.59,ST/MT Ratio (Expanding EWM),MSFT,0.015151515151515152
2020-04-29,1.0008332828545097,0.9376695898865738,0.9368888964325962,0.2502911020730418,0.2500429796618342,0.5466912765987681,0.5126157851229344,0.5466912765987681,0.2719980536692241,1.5994326301192956,160.23,ST/MT Ratio (Expanding EWM),MSFT,0.030534351145038167
2020-07-22,1.2292853692982155,1.1195555647168924,0.9107369148597558,0.2779809786971889,0.2260275577231532,0.3033912241945987,0.3396633333333333,0.3033912241945987,0.2120352405903829,1.2272694546109078,200.57,ST/MT Ratio (Expanding EWM),MSFT,0.02877697841726619
2020-10-27,0.8626584194247527,1.1393207950562394,1.3207090656067249,0.1579423730658169,0.1829823129385164,0.3128274625372217,0.3564108333333334,0.3128274625372217,0.2258361947504115,1.3642691264384266,209.44,ST/MT Ratio (Expanding EWM),MSFT,0.012987012987012986
2021-01-26,1.0380560153849223,1.2012209552234827,1.157183174530381,0.2077997989006321,0.2001882259762009,0.2383326443163851,0.2862901666666667,0.2383326443163851,0.1826406213774159,1.1280092914899325,224.96,ST/MT Ratio (Expanding EWM),MSFT,0.030487804878048783
2021-04-27,1.0723122401781051,1.146230320379678,1.0689333548867217,0.1779430555657774,0.1659457563394993,0.2349101763225705,0.2692611666666666,0.2349101763225705,0.1807335224242992,1.2737947397647535,235.24,ST/MT Ratio (Expanding EWM),MSFT,0.02824858757062147
2021-07-27,0.8918286723915432,1.2071662763507622,1.3535854068400877,0.1026448315935305,0.1150491648699687,0.1708217451396746,0.2062102499999999,0.1708217451396746,0.1187992511091754,1.44854538812083,268.72,ST/MT Ratio (Expanding EWM),MSFT,0.0368421052631579
2021-10-26,1.5278942397640425,1.2037774117162157,0.7878669742888218,0.2697544952892867,0.1766036628594906,0.1924519691751353,0.2316693333333333,0.1924519691751353,0.1064760613043112,1.520833943124276,294.17,ST/MT Ratio (Expanding EWM),MSFT,0.014492753623188406
2022-01-25,1.2382001746329012,1.1520209875074785,0.9303996325545884,0.2374503612876249,0.191755885539379,0.2084584418202199,0.2401485,0.2084584418202199,0.1620121642847356,1.3188963332336563,342.45,ST/MT Ratio (Expanding EWM),MSFT,0.017316017316017316
2022-04-26,1.3436367609065627,1.1396056360555535,0.8481500872949117,0.2892439845795584,0.2151842964400862,0.2403179292922663,0.2738676666666667,0.2403179292922663,0.1686749200565087,1.3244009383372934,310.7,ST/MT Ratio (Expanding EWM),MSFT,0.0136986301369863
2022-07-26,1.3580298691180814,1.1094112999518926,0.8169270243461991,0.2738631143717822,0.2016364104008698,0.3008951684686061,0.3338165,0.3008951684686061,0.1603977698506515,1.369419539534122,264.89,ST/MT Ratio (Expanding EWM),MSFT,0.012987012987012986
2022-10-25,1.6106817884241191,1.034398283280987,0.6422114477950581,0.3919288253745612,0.2433184740101101,0.363407408998848,0.3759079999999999,0.363407408998848,0.1384448995067542,1.3767291097840528,237.45,ST/MT Ratio (Expanding EWM),MSFT,0.01724137931034483
2023-01-24,0.9181777707404388,1.1537076705834308,1.2565188434621493,0.1903243258285094,0.2072087584265702,0.2949924046425836,0.3403349999999999,0.2949924046425836,0.1893589596598705,1.248619662363456,238.73,ST/MT Ratio (Expanding EWM),MSFT,0.013100436681222707
2023-04-25,1.483314915431948,1.109405536144986,0.7479231312266027,0.4316073032954671,0.290829142463938,0.283757823215747,0.3148025,0.283757823215747,0.2272381938335727,1.5634376085652024,276.38,ST/MT Ratio (Expanding EWM),MSFT,0.013452914798206277
2023-07-25,1.2471196438866536,1.2558522000320915,1.0070021799337736,0.2859023447525256,0.229245555146952,0.2149969027616735,0.2700043333333333,0.2149969027616735,0.2039926944746231,1.2003872573199732,328.6,ST/MT Ratio (Expanding EWM),MSFT,0.015625
2015-01-29,1.5281682377444314,1.2800742361433668,0.8376526906702039,0.3809371352755697,0.2492790539081605,0.2072578147406561,0.2653053888888889,0.2072578147406561,0.1663327318952542,1.117640104043509,535.28,ST/MT Ratio (Expanding EWM),GOOGL,
2015-04-23,1.079220098440745,1.13051776560257,1.047532164417564,0.1959734410343978,0.1815802817193928,0.1941204444444444,0.2194566111111111,0.1941204444444444,0.1953517171415513,1.1040171063814397,577.54,ST/MT Ratio (Expanding EWM),GOOGL,
2015-07-16,1.731720360225801,1.261512153518718,0.728473362381804,0.8246442163239301,0.4760324253706485,0.1697301354808621,0.2141166287274861,0.1697301354808621,0.112648317281598,1.1539234352540997,544.87,ST/MT Ratio (Expanding EWM),GOOGL,
2015-10-22,1.1153248274032042,1.195036131395367,1.0714691379889334,0.2945447052033066,0.264015133239913,0.2713722970211252,0.3242997,0.2713722970211252,0.3002715129125388,1.18221266080771,653.2,ST/MT Ratio (Expanding EWM),GOOGL,
2016-02-01,1.522905606625356,1.1636851857677506,0.7641216768164569,0.3469395690932975,0.2263323612009454,0.299595058285971,0.3486343310566102,0.299595058285971,0.152059704522765,1.3572900014165166,778.01,ST/MT Ratio (Expanding EWM),GOOGL,0.024999999999999998
2016-04-21,1.452522295336289,1.395127980880243,0.9604864485451784,0.3170900923456275,0.218354981641382,0.1876386766065229,0.2617799680290993,0.1876386766065229,0.1940262481065227,1.5869851739137817,760.05,ST/MT Ratio (Expanding EWM),GOOGL,0.024999999999999998
2016-07-28,1.1172056644273651,1.427088735320554,1.2773733438346129,0.1723270751768412,0.1542284179563789,0.2033799056910027,0.2902411724021866,0.2033799056910027,0.1499857680614832,1.6856036817016546,691.26,ST/MT Ratio (Expanding EWM),GOOGL,0.024999999999999998
2016-10-27,1.1116089523453907,1.676707134752193,1.5083605895890797,0.1059988965002728,0.0952424054507253,0.1467329548544289,0.2460281923076923,0.1467329548544289,0.0867213183882808,1.331429527630136,810.73,ST/MT Ratio (Expanding EWM),GOOGL,0.023255813953488372
2017-01-26,1.1155244415357786,1.6821913268040654,1.5079824916145612,0.1532197614925217,0.1371374155546536,0.1500165806873669,0.2523565909090909,0.1500165806873669,0.1410298674839399,1.5421393108436905,809.93,ST/MT Ratio (Expanding EWM),GOOGL,0.04166666666666667
2017-04-27,1.427865951563181,1.637717342783793,1.1469685519084432,0.1998327543669919,0.1398815557353058,0.1240659756674653,0.203185,0.1240659756674653,0.0907294536181053,2.0088952268202123,840.63,ST/MT Ratio (Expanding EWM),GOOGL,0.02702702702702703
2017-07-24,1.2291213909274483,1.531903917312538,1.2463406207230854,0.2023051993182703,0.1645681837565499,0.1429315531969675,0.21895740625,0.1429315531969675,0.1408029758410784,1.3406410234714772,986.09,ST/MT Ratio (Expanding EWM),GOOGL,0.024390243902439025
2017-10-26,1.3564029404792592,1.5808539357325402,1.1654751612186682,0.2108262437612587,0.1553475396648301,0.1494092283467152,0.2361941666666666,0.1494092283467152,0.1123167896486086,1.4237877608417246,937.43,ST/MT Ratio (Expanding EWM),GOOGL,0.04761904761904762
2018-02-01,1.3261498345238014,1.513359788575906,1.1411680257980266,0.1927124186346246,0.1452950025222204,0.1413986380038075,0.2139870129143632,0.1413986380038075,0.1349373912980881,1.376824699651208,1073.21,ST/MT Ratio (Expanding EWM),GOOGL,0.04
2018-04-23,1.2746757548570136,1.131096685071204,0.8873603194861776,0.2358620680687413,0.1849835657378249,0.3188546377689319,0.3606554238000184,0.3188546377689319,0.1607106641109312,1.292362795114381,1026.55,ST/MT Ratio (Expanding EWM),GOOGL,0.04255319148936171
2018-07-23,1.1613430860493807,1.3407744074787438,1.1545032846751142,0.2009843523406596,0.1729848700566874,0.199433761418818,0.2673956832975728,0.199433761418818,0.1636316661856015,1.1273772411070424,1169.29,ST/MT Ratio (Expanding EWM),GOOGL,0.04166666666666667
2018-10-25,1.3641641395993975,1.3287599155782346,0.974046947142622,0.2685819103768448,0.1960005549236605,0.1925498647740114,0.2558525420617159,0.1925498647740114,0.1541799742608108,1.419705544352653,1193.89,ST/MT Ratio (Expanding EWM),GOOGL,0.05769230769230769
2019-02-04,1.046162977142515,1.148147657872259,1.0974845057204228,0.1872441104297242,0.1786261890743032,0.284416956858148,0.326552662875838,0.284416956858148,0.1856119064639454,1.3908354662489972,1078.07,ST/MT Ratio (Expanding EWM),GOOGL,0.05555555555555555
2019-04-29,1.65100664945174,1.288540759429556,0.7804576437396238,0.4232228139053336,0.2562318529464615,0.1909578794213984,0.2460570109687063,0.1909578794213984,0.1507842819179385,1.211405954078267,1176.89,ST/MT Ratio (Expanding EWM),GOOGL,0.056603773584905655
2019-07-25,1.5462766773868273,1.184191784364446,0.7658343436736713,0.477682186174203,0.308809925230589,0.2300243463711104,0.2723929411764706,0.2300243463711104,0.2300150597188195,1.314605809784068,1087.58,ST/MT Ratio (Expanding EWM),GOOGL,0.07142857142857142
2019-10-28,1.0919207108835505,1.3123611559104935,1.2018831979554352,0.1547650764430448,0.1416633181770015,0.2008104069291219,0.2635357777563591,0.2008104069291219,0.163279356468749,1.368173020659855,1225.95,ST/MT Ratio (Expanding EWM),GOOGL,0.08064516129032259
2020-02-03,1.591301847638876,1.2441060130981456,0.7818164824882917,0.2849279249035285,0.1790854546469644,0.1685759052300582,0.2097262973601785,0.1685759052300582,0.1004745111463437,1.244942309422242,1361.52,ST/MT Ratio (Expanding EWM),GOOGL,0.047619047619047616
2020-04-28,1.4229704807029748,0.950341355228705,0.6678573927684136,0.4043204634688311,0.2840044365039985,0.5327710902431231,0.5063143999283243,0.5327710902431231,0.2271182864068169,1.455390082377645,1146.31,ST/MT Ratio (Expanding EWM),GOOGL,0.08333333333333334
2020-07-30,1.230122620731298,1.2325164876158077,1.0019460392355737,0.2609942514774332,0.2121009218206293,0.2748227603742353,0.3387235833333333,0.2748227603742353,0.19886650490756,1.416323655567011,1418.05,ST/MT Ratio (Expanding EWM),GOOGL,0.14634146341463414
2020-10-29,1.3655568669884934,1.2052707450908051,0.8826221552741539,0.3173844952796283,0.232384143723172,0.3208856612303005,0.3867541,0.3208856612303005,0.1769242869339985,1.2760197912421394,1466.02,ST/MT Ratio (Expanding EWM),GOOGL,0.08928571428571429
2021-02-02,1.4413443982932306,1.1464771730770889,0.7954220895676918,0.4110987911732107,0.2851722670921364,0.3000898048445535,0.344046111127439,0.3000898048445535,0.1755412052133823,1.2563537560996416,1726.13,ST/MT Ratio (Expanding EWM),GOOGL,0.08974358974358974
2021-04-27,0.9578432625083678,1.2321949718438652,1.2864265168155322,0.2003690252695036,0.2091571602919798,0.2529612039538608,0.3116975235835178,0.2529612039538608,0.2429219172567104,1.348546948180965,2045.79,ST/MT Ratio (Expanding EWM),GOOGL,0.12658227848101267
2021-07-27,1.4043091948964523,1.4068912971807228,1.0018386992648445,0.2157001328442076,0.153578214954444,0.1796157820734289,0.2526998806354164,0.1796157820734289,0.1170619103260006,1.0739431960584382,2450.72,ST/MT Ratio (Expanding EWM),GOOGL,0.125
2021-10-26,1.6026651294990375,1.3356312495892968,0.8333813627097444,0.3524873788744645,0.2199231412417621,0.1923799565914565,0.2569486818181817,0.1923799565914565,0.1139612852276488,1.747364797789074,2821.44,ST/MT Ratio (Expanding EWM),GOOGL,0.10256410256410256
2022-02-01,1.5169404486022,1.3157330347612055,0.8673597147294747,0.3677559252578704,0.2423770873052782,0.2022037110085101,0.2660461023252048,0.2022037110085101,0.1479225289240234,1.3881614378612137,2899.83,ST/MT Ratio (Expanding EWM),GOOGL,0.08088235294117646
2022-04-26,1.2316529571487986,1.2369025714479296,1.004262251203686,0.269816135959001,0.2190357911893934,0.241685269704795,0.2989411315789473,0.241685269704795,0.2068171725616523,1.182687419478394,2829.11,ST/MT Ratio (Expanding EWM),GOOGL,0.07751937984496124
2022-07-26,1.2923713245042348,1.181935547350286,0.9145479514594516,3.1646708762879396,2.447365395145389,0.3567449700389832,0.421649561427487,0.3567449700389832,0.1999389892152293,1.2201510724846607,2316.67,ST/MT Ratio (Expanding EWM),GOOGL,0.06818181818181818
2022-10-25,0.515566879251596,1.07448024770366,2.084075395346168,0.4625759204539701,0.8971247257457663,0.3978356055530717,0.4274665000000001,0.3978356055530717,1.3289553878456724,1.2665465502147846,98.17,ST/MT Ratio (Expanding EWM),GOOGL,0.06299212598425197
2023-02-02,1.279989249256911,1.1222010801881543,0.8767269575425267,0.3826382235376849,0.2989597087502629,0.3603627587672727,0.4043994771482168,0.3603627587672727,0.2364999985970891,1.1930480926920974,89.12,ST/MT Ratio (Expanding EWM),GOOGL,0.09166666666666667
2023-04-25,0.8310654875477663,1.1769117557883264,1.4161480333650387,0.2146914263239601,0.2583401842890101,0.3271788416643661,0.385060625,0.3271788416643661,0.2804249979884747,1.2609414908605034,102.46,ST/MT Ratio (Expanding EWM),GOOGL,0.07547169811320754
2023-07-25,1.2885922010982769,1.232413055938582,0.9564026965925968,0.364084382585343,0.2824238534206182,0.2494413691243142,0.3074148,0.2494413691243142,0.2184399457232509,1.004722134890569,118.34,ST/MT Ratio (Expanding EWM),GOOGL,0.06716417910447761
2015-01-29,1.604938482127635,1.5156163256108848,0.9443454328552596,0.7814713743137243,0.4867755986402262,0.264938885399082,0.4015457,0.264938885399082,0.2620792794197804,1.219678748918703,310.3,ST/MT Ratio (Expanding EWM),AMZN,
