ticker,n_events,ievr_coef,ievr_tstat,ievr_pvalue,intercept,r_squared,adj_r_squared,f_stat,f_pvalue,aic,bic,nobs,date_range_start,date_range_end,revr_mean,revr_std,ievr_mean,ievr_std,success,error
XEL,6,0.2510894308142515,2.9312351061538493,0.0427610927929382,0.5309948335428016,0.6823415051752499,0.6029268814690625,8.592139247548761,0.0427610927929383,-9.311198560616198,-9.727679622160087,6.0,2020-05-07,2023-07-27,0.9770534405959732,0.1551046688482711,1.7764929635096938,0.510266824543718,True,
CMS,4,0.1803243046887105,2.0309085846318156,0.1793615219694061,0.6114104329860731,0.6734475116243683,0.5101712674365525,4.124589679131187,0.1793615219694068,-9.650470191599084,-10.877881469359302,4.0,2020-04-27,2023-07-27,0.9510261181680474,0.0887595740614305,1.883360569548541,0.4039362408420611,True,
EQIX,5,1.9271514617902343,2.4187349727730316,0.0942756983346368,-1.6270547558257822,0.6610276303640075,0.5480368404853433,5.850278868515355,0.0942756983346369,-5.300893138066556,-6.082017313198355,5.0,2020-02-12,2023-02-15,1.0001647967462477,0.1833171197350816,1.363265734251872,0.0773387204940329,True,
SRE,3,-1.141839264133467,-1.23501910902751,0.4333025873413941,3.8795219068508,0.6040030852383323,0.2080061704766647,1.5252721996631062,0.4333025873413942,4.178461300388753,2.375685877724973,3.0,2020-02-27,2022-02-25,1.6172782186674957,0.4851544429303993,1.981227795577782,0.3302133434485028,True,
TXN,15,1.3361445571867543,4.002774615187891,0.0015042006733506,-0.7199956472998515,0.552067109641813,0.5176107334604141,16.02220461999257,0.0015042006733506,0.762701686306297,2.178802088510717,15.0,2020-01-22,2023-07-25,1.3179641541100335,0.3359489338350785,1.5252539782827093,0.186816726243158,True,
ISRG,15,3.3832657016561525,3.6767498064949566,0.0027911108219633,-3.139241720804513,0.5097759932104732,0.4720664542266635,13.518489139560703,0.0027911108219633,15.693310301996142,17.109410704200563,15.0,2020-01-23,2023-07-20,1.4988980610616214,0.5282325431607974,1.3709061572065424,0.1114753224475299,True,
FTV,3,0.3667452929873876,1.0010721827747806,0.4996588965182891,0.5833661504661157,0.50053580399358,0.0010716079871599,1.002145515125465,0.4996588965182895,0.4940072035195753,-1.3087682191442052,3.0,2022-10-26,2023-07-26,1.1914028855813712,0.2337674572142228,1.6579264866970371,0.4509590205792881,True,
VNO,7,1.9642047862328704,1.980579596781784,0.1045006429683918,-1.1866500640664996,0.4396312215249193,0.3275574658299032,3.9226955391883,0.1045006429683916,6.1849075241083185,6.076727822218945,7.0,2020-02-18,2023-07-31,1.1742208564510612,0.4081101030199414,1.2019474430899086,0.1377637147472015,True,
AMGN,15,1.631158178455213,2.9491687646616382,0.0112898710961695,-1.5349515067210764,0.4008552948045165,0.3547672405587101,8.69759640245586,0.0112898710961695,27.41015262515946,28.82625302736388,15.0,2020-01-30,2023-08-03,1.4404741493075357,0.706114685536059,1.8241184057615345,0.2740772437483044,True,
REGN,12,1.0121320453154548,2.5217016790330047,0.0302988368956922,-0.1483012068901613,0.3887149203421077,0.3275864123763184,6.358979358037877,0.0302988368956921,-1.832222539002121,-0.8624092394261202,12.0,2020-02-06,2023-08-03,1.1738981060264495,0.2535114746040497,1.3063506081407754,0.1561622477561715,True,
NEM,15,-1.652128963736994,-2.5900554983717146,0.0236554877383046,3.469599500191413,0.3585764668468248,0.305124505750727,6.708387484645562,0.0236554877383045,9.672824333355784,10.950938992586302,14.0,2020-02-20,2023-07-20,1.246391410874924,0.371428695733436,1.4064661250055837,0.2883978017482836,True,
PEP,16,0.4218558914247672,2.3679896938597773,0.0340635626481059,0.2653307287306382,0.301352293534206,0.2476101622676064,5.607375190226125,0.0340635626481059,-1.9471247414844903,-0.5310243392800702,15.0,2020-02-13,2023-10-10,1.101411557873426,0.2457660384744621,2.053217846613392,0.4204947694227625,True,
PFE,15,0.3226581662155416,2.2327128272470063,0.0453886526872734,0.553807242654069,0.2934945328820394,0.2346190772888761,4.985006568953327,0.0453886526872732,0.7629167271911967,2.0410313864217136,14.0,2020-01-28,2023-08-01,1.250147124752205,0.6995970855061119,1.621826592353048,0.4347134142624521,True,
GS,15,0.7983167596881904,2.061875805580498,0.0615663756145491,-0.1425313592235076,0.261598980324315,0.200065562018008,4.251331837638242,0.0615663756145487,-20.529165266962828,-19.25105060773231,14.0,2020-01-15,2023-07-19,1.0484138749020897,0.2527153277990471,1.4151894670057843,0.0768906846650934,True,
XOM,15,0.2370024030736906,2.0891081731823715,0.056926144389569,0.7486770422113245,0.251340659953438,0.1937514799498563,4.364372959257384,0.056926144389569,-10.169972433778984,-8.753872031574563,15.0,2020-01-31,2023-07-28,1.1208454723495362,0.1804974005661705,1.570315006563433,0.3818120035605967,True,
TSLA,15,2.5031181348483877,2.0508564696833855,0.061002377881267,-1.604859981466636,0.2444501489287806,0.1863309296156099,4.206012259242175,0.0610023778812676,17.3305026990397,18.746603101244123,15.0,2020-01-29,2023-07-19,1.2604857649785897,0.4493571604503237,1.1447105538304037,0.0887575841671994,True,
MMM,15,0.672730842944228,1.968734731621898,0.070680243139371,0.3207533746344635,0.2296714644488843,0.1704154232526447,3.875916443494355,0.0706802431393708,15.117165008301605,16.533265410506026,15.0,2020-01-28,2023-07-25,1.3630981008285112,0.4133746982177194,1.54942312683657,0.2944801809229554,True,
ITW,13,0.3917391874975858,1.7285734263441717,0.111812753142234,0.4126050260705663,0.2136097607745204,0.1421197390267495,2.987966090263233,0.1118127531422339,8.193231795471227,9.3231305103943,13.0,2020-01-31,2023-02-02,1.1434321486180463,0.3337083162198019,1.8655961565039585,0.3937137282322153,True,
AIG,15,-0.5675477076930715,-1.8012083308759703,0.0948999220660134,2.122197095521498,0.1997218209024863,0.1381619609719084,3.2443514512170077,0.0948999220660131,12.134910583107366,13.551010985311787,15.0,2020-02-13,2023-08-01,1.1770990891972917,0.3671883059018307,1.6652309462508,0.2891340409928339,True,
BLK,15,0.491999783638925,1.787301021791033,0.0972131342952176,0.3537432133217393,0.1972555993020079,0.1355060300175471,3.194444942495278,0.0972131342952172,-7.456226933615365,-6.040126531410945,15.0,2020-01-15,2023-07-14,1.1082045585954092,0.1908138625013234,1.5334586932000829,0.1722501786118785,True,
