earnings_date,revr,ievr,ratio,vol_st,vol_mt,avg_pre,avg_post,normative_implied_vol,normative_realized_vol,skew_ratio,spx_ievr,term_ratio,skew,kurt,iv_ratio,smirk,underlying_price,methodology,ticker
2023-05-24,1.5794639760116804,1.139863153915535,0.7216772089945441,1.1311319342425914,0.7161492452007823,0.39392031267752736,0.4490152500000001,0.39392031267752736,0.3541194328321204,1.22156908560582,0.9858865561762119,1.1023982770983347,-0.1268821563164531,0.027762414015415595,0.8118354142069593,0.07772584599170615,270.42,ST/MT Ratio (Expanding EWM),NVDA
2023-08-23,1.021769456798198,1.3071813885709267,1.2793310466209191,0.4791235497204357,0.46891551370287604,0.450538563468879,0.5889356249999999,0.450538563468879,0.500023217558096,0.9878449595985924,1.0260117703652352,1.067819731424352,0.005199128009188715,0.01791800473500383,1.0908440035030973,-0.0008052710342147396,446.12,ST/MT Ratio (Expanding EWM),NVDA
2022-01-20,1.5946763688253638,1.287197494620326,0.8071841533391968,0.9538510998121332,0.5981471340888675,0.29225282178704115,0.3761871,0.29225282178704115,0.2503773094198821,1.2826958304479974,1.035069107843966,0.9781347823147541,-0.1576047295885399,0.07254800474501952,1.0808454599785957,0.11436704244990527,604.92,ST/MT Ratio (Expanding EWM),NFLX
2022-04-19,1.6278811309839014,1.1643832432799766,0.7152753484993195,1.720648507529305,1.056986578921358,0.412940214866226,0.4808206666666666,0.412940214866226,0.5254473105371849,1.2981298408817699,0.9926238366037701,0.9139084080445845,-0.1720103477401248,0.051280400274222565,1.11893793308046,0.09886573601732769,374.59,ST/MT Ratio (Expanding EWM),NFLX
2022-07-19,0.8118874435925606,1.2612706642410128,1.5535043363399663,0.474877154920303,0.5849051597829815,0.5691724388373011,0.7178804999999999,0.5691724388373011,0.6966642117352395,1.1814584168134077,1.008044183569569,0.9784100366877289,-0.13134161541623238,0.05782136144168134,1.0431823653355243,0.08691016183558882,175.51,ST/MT Ratio (Expanding EWM),NFLX
2022-10-18,1.3990256769577998,1.2508737676977906,0.8941035095351734,0.8116520930391773,0.580155251191762,0.5570673856112,0.6968209795010396,0.5570673856112,0.3823245262227623,1.1338738587402313,0.9783006389098623,0.9749260543292229,-0.15273203923002007,0.04627370627179781,1.2889376767415386,0.09882425764844348,243.63,ST/MT Ratio (Expanding EWM),NFLX
2023-01-19,0.9959097185177385,1.492820630419039,1.4989517650664936,0.4252074026938738,0.42695376376759425,0.4157209452165622,0.6205968035165872,0.4157209452165622,0.46886821990631705,1.0839325276348333,1.0840930592349969,0.9012705623319551,-0.0855243509162843,0.03964693156866236,0.9251548408127784,0.05255798286552582,288.19,ST/MT Ratio (Expanding EWM),NFLX
2023-04-18,0.9398372009346393,1.22533537500221,1.3037740725560252,0.3059226935034357,0.32550604849351034,0.43508309655865746,0.5331227092788253,0.43508309655865746,0.29273082735734884,1.2458402632621635,0.9824315848536532,1.0142701188278593,-0.10118699053316564,0.032684293402305865,1.081511219932564,0.05447777238886195,305.13,ST/MT Ratio (Expanding EWM),NFLX
2023-07-19,1.2903605462690715,1.2491023438783362,0.968025833934532,0.48363718036397246,0.37480778667819126,0.36749844311506463,0.45904316666666667,0.36749844311506463,0.3413298703346977,0.9561960154124286,1.0822589057762648,0.9527350982902064,-0.0037809293273154566,0.058603009396516144,1.0436381109080717,0.02243482446942422,434.7,ST/MT Ratio (Expanding EWM),NFLX
2022-03-22,1.241245885375356,1.068809811267817,0.8610782310425191,0.46627395247311726,0.37564994814231734,0.4210087194710891,0.44997825,0.4210087194710891,0.307923819119192,1.2674328300612612,0.9907864830896521,0.9401548072388738,-0.18328764648220233,0.05996416065411504,1.1844607630193693,0.12414659855671775,442.56,ST/MT Ratio (Expanding EWM),ADBE
