date,secid,exdate,strike_price,cp_flag,best_bid,best_offer,open_interest,impl_volatility,delta,gamma,theta,vega,volume,tte,underlying_price,underlying_price_stock,mid_price,moneyness,bid_ask_spread,log_moneyness,earnings_date,days_to_earnings,ticker
2023-04-27,101310.0,2023-06-02,125.0,C,1.4,1.46,1361.0,0.42137,0.19006,0.018676,-20.89018,9.357146,537.0,36,1.43,109.82,1.43,0.8785599999999999,0.0428571428571429,-0.12947107545157469,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,130.0,C,0.8,0.85,269.0,0.423125,0.121263,0.013811,-15.48483,6.955334,258.0,36,0.825,109.82,0.825,0.8447692307692307,0.06249999999999992,-0.16869178860485592,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,135.0,C,0.46,0.5,171.0,0.428928,0.07615,0.009685,-11.10693,4.93395,339.0,36,0.48,109.82,0.48,0.8134814814814815,0.08695652173913039,-0.20643211658770289,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,93.0,C,18.05,18.85,3.0,0.513859,0.872581,0.011772,-22.3006,7.196874,5.0,36,18.450000000000003,109.82,18.450000000000003,1.1808602150537633,0.04432132963988923,0.16624316869747047,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,94.0,C,17.15,17.85,3.0,0.497271,0.864958,0.012662,-22.44283,7.487875,103.0,36,17.5,109.82,17.5,1.1682978723404254,0.040816326530612415,0.15554787958072253,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,95.0,C,15.65,17.6,38.0,0.48985,0.852783,0.013629,-23.26042,7.938413,6.0,36,16.625,109.82,16.625,1.156,0.12460063897763585,0.14496577025018564,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,98.0,C,13.4,14.7,11.0,0.465728,0.811204,0.016825,-25.45585,9.314661,4.0,36,14.05,109.82,14.05,1.1206122448979592,0.09701492537313425,0.11387518318015465,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,99.0,C,13.15,14.3,23.0,0.508276,0.775688,0.017076,-29.88602,10.32731,6.0,36,13.725000000000001,109.82,13.725000000000001,1.1092929292929292,0.08745247148288976,0.10372281171613656,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,100.0,P,2.32,2.38,376.0,0.470602,-0.231407,0.018847,-23.8935,10.50582,1060.0,36,2.3499999999999996,109.82,2.3499999999999996,1.0981999999999998,0.025862068965517265,0.09367247586263505,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,101.0,P,2.57,2.64,49.0,0.467512,-0.251406,0.019853,-24.77814,10.98555,78.0,36,2.605,109.82,2.605,1.0873267326732672,0.027237354085603224,0.08372214500946698,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,102.0,P,2.85,2.92,164.0,0.464814,-0.27248,0.02082,-25.61708,11.44583,124.0,36,2.885,109.82,2.885,1.0766666666666667,0.024561403508771874,0.07386984856645548,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,103.0,P,3.15,3.25,126.0,0.463214,-0.294771,0.021704,-26.44763,11.89008,56.0,36,3.2,109.82,3.2,1.0662135922330096,0.03174603174603177,0.06411367362109069,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,104.0,P,3.45,3.55,133.0,0.458527,-0.317017,0.022659,-26.96652,12.26536,87.0,36,3.5,109.82,3.5,1.0559615384615384,0.028985507246376708,0.05445176270935383,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,105.0,P,3.8,3.9,418.0,0.456105,-0.340674,0.023468,-27.54306,12.63387,144.0,36,3.8499999999999996,109.82,3.8499999999999996,1.045904761904762,0.026315789473684237,0.04488231169320318,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,106.0,P,4.15,4.3,100.0,0.453713,-0.365025,0.024202,-28.00596,12.95575,46.0,36,4.225,109.82,4.225,1.0360377358490565,0.03614457831325288,0.03540356773865927,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,107.0,P,4.55,4.7,34.0,0.451364,-0.389979,0.024853,-28.35228,13.2178,77.0,36,4.625,109.82,4.625,1.0263551401869158,0.032967032967033044,0.026013827388820264,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,108.0,P,5.0,5.1,261.0,0.44902,-0.415446,0.025418,-28.57453,13.43407,316.0,36,5.05,109.82,5.05,1.016851851851852,0.019999999999999928,0.01671143472650691,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,109.0,P,5.45,5.55,5.0,0.44663,-0.441324,0.02589,-28.66209,13.5949,157.0,36,5.5,109.82,5.5,1.0075229357798166,0.018348623853210944,0.007494779621582901,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,110.0,P,5.9,6.05,19.0,0.444197,-0.467553,0.026265,-28.61617,13.69563,255.0,36,5.975,109.82,5.975,0.9983636363636363,0.02542372881355923,-0.001637703941689688,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,111.0,P,6.4,6.55,6.0,0.441748,-0.494004,0.026538,-28.43785,13.73456,8.0,36,6.475,109.82,6.475,0.9893693693693693,0.023437499999999917,-0.010687539461607689,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,112.0,P,6.95,7.05,0.0,0.439187,-0.520597,0.026708,-28.11555,13.715,16.0,36,7.0,109.82,7.0,0.9805357142857142,0.014388489208633042,-0.019656209444368092,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,114.0,P,7.9,8.55,0.0,0.441286,-0.571664,0.02629,-27.60787,13.50689,99.0,36,8.225000000000001,109.82,8.225000000000001,0.9633333333333333,0.08227848101265826,-0.03735578654376897,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,115.0,P,8.6,9.0,7.0,0.436776,-0.598294,0.026248,-26.77186,13.30751,4.0,36,8.8,109.82,8.8,0.9549565217391304,0.046511627906976785,-0.04608946651252357,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,117.0,P,9.75,10.6,0.0,0.439324,-0.646076,0.025237,-25.64383,12.78337,97.0,36,10.175,109.82,10.175,0.9386324786324786,0.08717948717948715,-0.06333127294702963,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,120.0,P,11.85,12.5,1.0,0.424071,-0.722682,0.023939,-21.75281,11.51031,11.0,36,12.175,109.82,12.175,0.9151666666666666,0.054852320675105516,-0.08864908093131954,2023-04-27,0,AMZN
2023-04-27,101310.0,2023-06-02,130.0,P,19.9,21.4,89.0,0.425525,-0.893486,0.014886,-10.79523,6.201534,144.0,36,20.65,109.82,20.65,0.8447692307692307,0.07537688442211056,-0.16869178860485592,2023-04-27,0,AMZN
