earnings_date,revr,ievr,ratio,vol_st,vol_mt,avg_pre,avg_post,normative_implied_vol,normative_realized_vol,skew_ratio,spx_ievr,underlying_price,methodology,ticker,beta_market,beta_smb,beta_hml,vix_analysis,vix_analysis_minus_5,vix_momentum_5d,vix_change_5d,vix_regime,afd_measurement_date,afd,afd_std,afd_mean,afd_analysts,earnings_surprise
2016-07-26,1.4696890814658576,1.1445987186958573,0.7788033082168934,0.3503644219696717,0.2383935666312637,0.2427556947289311,0.2778578571428572,0.2427556947289311,0.1831537683051153,1.4194278531347304,,92.04,ST/MT Ratio (Expanding EWM),AAPL,0.7819486647494197,0.5141703316877231,-0.4658533594424348,19.164104872881357,18.48,1.0148874655607083,0.1001344809037115,Unknown,2016-06-27,0.019323671497584544,0.04,2.07,42.0,
2016-10-25,0.8487259261174832,1.345784701387864,1.585652870938193,0.1460194396214827,0.1720454567582872,0.1945410731226202,0.2618104,0.1945410731226202,0.2210846824590974,1.3455206012590943,,112.88,ST/MT Ratio (Expanding EWM),AAPL,0.8254053597013749,1.615216034956332,-1.3853856706253915,19.164104872881357,15.92,1.0148874655607083,0.1001344809037115,Unknown,2016-09-26,0.004830917874396136,0.01,2.07,42.0,
2017-01-31,1.517407714253013,1.2599252253108482,0.8303142349128508,0.3033356480743661,0.1999038526199213,0.1801787590480524,0.2270117635898464,0.1801787590480524,0.1310464599649901,1.1509683000126771,,115.82,ST/MT Ratio (Expanding EWM),AAPL,0.6154528044425935,-0.1379881634101768,-0.893392249211109,19.164104872881357,11.99,1.0148874655607083,0.1001344809037115,Unknown,2017-01-02,0.04888888888888889,0.11,2.25,43.0,
2017-05-02,1.0681681286063889,1.440934125651202,1.3489768951739385,0.1157726773941462,0.1083843210573899,0.1446315922018909,0.2084045968509729,0.1446315922018909,0.1201406258590828,1.5484554242517574,,143.7,ST/MT Ratio (Expanding EWM),AAPL,0.9267376226285644,0.1634936424686961,0.553483783057561,19.164104872881357,11.53,1.0148874655607083,0.1001344809037115,Unknown,2017-04-03,0.026905829596412554,0.06,2.23,40.0,
2017-08-01,1.373568909913759,1.2380662693531437,0.9013499507868716,0.2585007922075293,0.1881964496588377,0.1978696468143765,0.2449757354496992,0.1978696468143765,0.1613639167814808,1.323663311761223,,143.5,ST/MT Ratio (Expanding EWM),AAPL,1.563755942301715,0.9839191418930846,-0.8657869242005118,19.164104872881357,11.06,1.0148874655607083,0.1001344809037115,Unknown,2017-07-03,0.017937219730941704,0.04,2.23,41.0,
2017-11-02,1.0899484571802425,1.392292433504015,1.2773929118684688,0.195902419084707,0.1797354891363556,0.1802875088953928,0.2510129344903433,0.1802875088953928,0.1509785352351537,1.10494889020432,,154.48,ST/MT Ratio (Expanding EWM),AAPL,1.438221029098421,0.0808403929039493,-0.4874356101752368,9.51,9.55,0.9958115183246072,-0.0400000000000009,Low_Stress,2017-10-04,0.0044444444444444444,0.01,2.25,34.0,
2018-02-01,1.3729511844717333,1.484598805673966,1.081319439806005,0.2381338467333295,0.1734466960126886,0.1628358717672673,0.2417459407465641,0.1628358717672673,0.1527608296122721,1.36605396621981,,172.26,ST/MT Ratio (Expanding EWM),AAPL,1.4507694145947287,0.2587504112894381,-1.040131805217945,9.77,10.18,0.9597249508840864,-0.4100000000000001,Low_Stress,2018-01-03,0.05574912891986063,0.16,2.87,37.0,
2018-05-01,1.3706374823143677,1.0734771834044396,0.7831955548098956,0.332781303026413,0.2427930852033176,0.3139921420165426,0.3370634002230449,0.3139921420165426,0.1613785492052027,1.4893131512892674,,166.68,ST/MT Ratio (Expanding EWM),AAPL,1.1282497279159889,-2.0851398585819356,-0.926227573013646,19.164104872881357,22.5,1.0148874655607083,0.1001344809037115,Unknown,2018-04-02,0.04529616724738676,0.13,2.87,39.0,
2018-07-31,1.4870496847051238,1.3414833063120812,0.902110615475563,0.319870744934784,0.2151042754151238,0.1850423866914095,0.2482312727066706,0.1850423866914095,0.1490368330366487,1.4101144449264538,,187.18,ST/MT Ratio (Expanding EWM),AAPL,0.8507420746373917,0.4070843907442245,-0.5172795682658942,19.164104872881357,15.92,1.0148874655607083,0.1001344809037115,Unknown,2018-07-02,0.024390243902439025,0.07,2.87,39.0,
2018-11-01,1.3915131093353572,1.2412437510021015,0.8920101022943073,0.3676785965864795,0.264229344387634,0.2042797191316742,0.2535609248286551,0.2042797191316742,0.1864090931131695,1.2966641671803047,,229.28,ST/MT Ratio (Expanding EWM),AAPL,1.0801190067162207,-0.0980942763727036,-0.8347429453897331,12.05,12.41,0.9709911361804996,-0.3599999999999994,Low_Stress,2018-10-03,0.01360544217687075,0.04,2.94,40.0,
2019-01-29,1.09860927149457,1.0862749659927275,0.9887728004652075,0.3197580888165301,0.2910571548167665,0.3711787305273019,0.4032021628807687,0.3711787305273019,0.2339611178192021,1.3657780642137334,,157.74,ST/MT Ratio (Expanding EWM),AAPL,1.4897907852516403,0.1433944942113259,-2.0684275002120684,19.164104872881357,,1.0148874655607083,0.1001344809037115,Unknown,2018-12-31,0.05120481927710844,0.17,3.32,42.0,
2019-04-30,1.3935737598755484,1.2897079538100436,0.9254680239711311,0.3179008829496369,0.2281191653450957,0.2097243003624932,0.2704830982847541,0.2097243003624932,0.1957607576458341,1.401369962176738,,191.24,ST/MT Ratio (Expanding EWM),AAPL,1.4775647861412196,0.8053231897442176,-1.220716849007508,19.164104872881357,14.68,1.0148874655607083,0.1001344809037115,Unknown,2019-04-01,0.03859649122807018,0.11,2.85,40.0,
2019-07-30,1.1934010399540629,1.241758801718878,1.040520964994866,0.2210634288702376,0.1852381734800122,0.215823666629179,0.268000937656024,0.215823666629179,0.1928372813506872,1.266515717634634,,201.55,ST/MT Ratio (Expanding EWM),AAPL,1.458389788417316,0.622501495675026,-0.8983201105062616,19.164104872881357,16.28,1.0148874655607083,0.1001344809037115,Unknown,2019-07-01,0.02097902097902098,0.06,2.86,43.0,
2019-10-30,1.1865166202801318,1.1900844604660674,1.0030069871124885,0.1974242499752251,0.1663897889003982,0.2371308286426188,0.2822057142650225,0.2371308286426188,0.1635204787221084,1.489191349713901,,223.97,ST/MT Ratio (Expanding EWM),AAPL,1.507123945039635,1.2554759916999358,0.2998010393736197,16.24,15.96,1.0175438596491226,0.2799999999999976,Normal,2019-10-01,0.003436426116838488,0.01,2.91,39.0,
2020-01-28,1.4164333108651157,1.1425377030686803,0.8066300716769023,0.2388831991604444,0.1686512152234979,0.2490706645703523,0.284572625,0.2490706645703523,0.1338550687058109,1.0987793887708863,,291.52,ST/MT Ratio (Expanding EWM),AAPL,1.5150807539603497,0.0897057027605481,0.3972860317679082,19.164104872881357,12.67,1.0148874655607083,0.1001344809037115,Unknown,2019-12-30,0.03669724770642201,0.12,3.27,42.0,
2020-04-30,0.959818576896785,1.0013477879266288,1.0432677716700516,0.2271054787342016,0.2366129226926013,0.5428377499999999,0.5435693801655682,0.5428377499999999,0.2321018147020647,1.5208892692724474,,254.29,ST/MT Ratio (Expanding EWM),AAPL,1.0931120792406712,-1.037181581040871,1.494965987752037,53.54,61.0,0.8777049180327868,-7.460000000000001,Crisis,2020-04-01,0.0486322188449848,0.16,3.29,38.0,
2020-07-30,1.5124314524612852,1.1740540083266453,0.7762692361468848,0.498776107725439,0.3297842734715321,0.2926328751176264,0.3435667999999999,0.2926328751176264,0.1919088616155213,1.2706583623807135,,364.8,ST/MT Ratio (Expanding EWM),AAPL,0.7580642834949698,0.9310111097197156,0.1648967451453115,30.43,32.22,0.9444444444444444,-1.7899999999999991,High_Stress,2020-07-01,0.03225806451612903,0.1,3.1,38.0,
2020-10-29,0.3426242479254058,1.091195103326757,3.1848157564269237,0.3726863952067053,1.0877408632439949,0.4422759949422933,0.4826094,0.4422759949422933,1.6700570296182358,1.2018084020687172,,114.09,ST/MT Ratio (Expanding EWM),AAPL,1.9446284030330143,-1.3325027271709196,-1.1069181976227953,26.27,28.51,0.9214310768151524,-2.240000000000002,High_Stress,2020-09-30,0.02160493827160494,0.07,3.24,37.0,
2021-01-27,1.1908571943148742,1.156970554536231,0.97154432963044,0.3516514225384011,0.2952926885080572,0.3463080067990785,0.4006681666666667,0.3463080067990785,0.2605709060753252,1.0114922180423398,,136.69,ST/MT Ratio (Expanding EWM),AAPL,1.4212623806129436,-0.1673265605813916,-0.45434559106494,21.7,23.31,0.9309309309309308,-1.6099999999999994,Normal,2020-12-29,0.05303030303030303,0.21,3.96,37.0,
2021-04-28,0.6636359323781901,1.1645719386028943,1.754835568396006,0.1283388701036343,0.1933874641834448,0.2868763095913135,0.3340881000000001,0.2868763095913135,0.2400807909399397,1.3737950519135451,,121.39,ST/MT Ratio (Expanding EWM),AAPL,1.3474248227691623,0.5689642020831877,-0.8628198549351125,20.74,21.2,0.9783018867924528,-0.4600000000000008,Normal,2021-03-30,0.03595505617977528,0.16,4.45,39.0,
2021-07-27,0.980066512081104,1.3052841723874469,1.331832234136605,0.1472680586986762,0.1502633309916513,0.1812281225837034,0.2365542,0.1812281225837034,0.1429607590437412,1.34147079793357,,134.78,ST/MT Ratio (Expanding EWM),AAPL,1.332874558452163,0.4721726103098859,-0.3918639808851015,19.164104872881357,16.66,1.0148874655607083,0.1001344809037115,Unknown,2021-06-28,0.05009633911368015,0.26,5.19,40.0,
2021-10-28,1.1269801858057047,1.103914399334333,0.9795331038097344,0.1458731664062383,0.1294372059451517,0.2668982306759159,0.2946328,0.2668982306759159,0.1420408694198396,1.6316916818195828,,141.91,ST/MT Ratio (Expanding EWM),AAPL,1.2219712977132555,0.0030818597167522,-0.306121352574648,23.25,18.63,1.247987117552335,4.620000000000001,Normal,2021-09-29,0.016071428571428573,0.09,5.6,42.0,
2022-01-27,1.220877916274364,1.1142600851634514,0.9126711772817808,0.2470323896224811,0.2023399607196812,0.2703527994446142,0.3012433333333333,0.2703527994446142,0.2026164805316245,1.1492695743907115,,179.29,ST/MT Ratio (Expanding EWM),AAPL,0.9694072922239074,0.5727760468184562,-0.5114982914579099,17.54,17.96,0.9766146993318484,-0.4200000000000017,Normal,2021-12-29,0.04181184668989547,0.24,5.74,37.0,
2022-04-28,0.9461248898096783,1.1544536711334843,1.2201916296332858,0.1391136362124796,0.1470351723232475,0.2264664286989566,0.261445,0.2264664286989566,0.158128913881403,1.3443450089929698,,178.96,ST/MT Ratio (Expanding EWM),AAPL,1.1408439864458624,0.8150401350208648,-0.9222220929492816,18.9,21.67,0.8721735117674203,-2.770000000000003,Normal,2022-03-30,0.0275974025974026,0.17,6.16,42.0,
2022-07-28,0.9156262263000668,1.1187303946203777,1.2218199550061273,0.1492536688979249,0.1630072016406091,0.3361965061543069,0.37611325,0.3361965061543069,0.1731794577276406,1.3444082477631083,,137.44,ST/MT Ratio (Expanding EWM),AAPL,1.2414412887625383,0.645403562783149,-0.942470121913072,28.36,29.05,0.9762478485370052,-0.6900000000000013,High_Stress,2022-06-29,0.022801302931596094,0.14,6.14,38.0,
2022-10-27,1.3904284439299963,1.0127562419764686,0.7283771030416705,0.3177172188379719,0.2285031065244576,0.4096104104877378,0.4148355,0.4096104104877378,0.1643853307129339,1.4525534846658592,,151.76,ST/MT Ratio (Expanding EWM),AAPL,1.2008321543809046,0.5787957461310946,-0.8763168453678953,32.6,27.35,1.1919561243144423,5.25,High_Stress,2022-09-28,0.011475409836065575,0.07,6.1,40.0,
2023-02-02,1.1037049950868782,1.0073507061002207,0.9126992362854416,0.2255638507155496,0.2043696927346009,0.4120015394729244,0.4150300417024284,0.4120015394729244,0.2115066971387549,1.2018863018555723,,125.07,ST/MT Ratio (Expanding EWM),AAPL,1.4840685268860885,2.290509509341163,-1.837975470654839,22.9,21.44,1.068097014925373,1.4599999999999973,Normal,2023-01-04,0.043548387096774194,0.27,6.2,38.0,
2023-05-04,1.1665351275254687,1.204897060850289,1.0328853648892649,0.1612997344222796,0.1382725051447351,0.2327241371080308,0.280408628790386,0.2327241371080308,0.1220286847400023,1.427676926009871,,165.63,ST/MT Ratio (Expanding EWM),AAPL,1.014552598319059,0.559379581641903,-0.3864341379392828,19.0,19.02,0.9989484752891692,-0.0199999999999995,Normal,2023-04-05,0.030201342281879193,0.18,5.96,37.0,
2023-08-03,1.470535275862794,1.2702510813129282,0.8638018428817663,0.2567065179116162,0.174566718748723,0.1648308351318065,0.2093765465598902,0.1648308351318065,0.1113974799154255,1.2612448795277875,,192.46,ST/MT Ratio (Expanding EWM),AAPL,1.1078668817822397,-0.1476151670254284,-0.4443026034336336,13.7,13.54,1.0118168389955686,0.1600000000000001,Low_Stress,2023-07-05,0.02345058626465662,0.14,5.97,36.0,
2014-04-24,1.051024747208655,1.1728730822714974,1.1159328887226028,0.1769132763236856,0.1683245582880304,0.2006886652027766,0.2353823333333333,0.2006886652027766,0.1843630406705639,1.572390895147797,,40.34,ST/MT Ratio (Expanding EWM),MSFT,0.6017817912294549,0.7160912316014592,-0.5683882546682666,14.02,14.52,0.9655647382920112,-0.5,Low_Stress,2014-03-26,0.02222222222222222,0.06,2.7,26.0,
2014-07-22,1.1849950779271303,1.3730473442609274,1.1586945548016538,0.1813564463260612,0.1530440503122608,0.1359154395610333,0.1866183333333333,0.1359154395610333,0.1186936858629405,1.090932255967856,,41.99,ST/MT Ratio (Expanding EWM),MSFT,0.8456206124068019,0.0058054900196521,-0.1116437996813949,19.164104872881357,12.06,1.0148874655607083,0.1001344809037115,Unknown,2014-06-23,0.014814814814814814,0.04,2.7,18.0,
2014-10-23,1.0164066699941634,1.2225059009007535,1.2027724108774038,0.1353354452885231,0.133150882696687,0.1577054419052534,0.1927958333333333,0.1577054419052534,0.1339444137042864,1.5723020399210352,,46.56,ST/MT Ratio (Expanding EWM),MSFT,0.602246877857407,-0.0553835203539468,-0.5996928000598097,14.93,12.03,1.2410640066500416,2.9000000000000004,Low_Stress,2014-09-24,0.059040590405904064,0.16,2.71,22.0,
2015-01-26,1.5489678397073248,1.2072330066725987,0.7793790004708578,0.415403973532633,0.2681811480418618,0.174542216651922,0.210713125,0.174542216651922,0.164172656489756,1.689139991932478,,47.88,ST/MT Ratio (Expanding EWM),MSFT,0.8430322735820874,-0.2927896583227974,-0.0258835288420957,19.164104872881357,15.25,1.0148874655607083,0.1001344809037115,Unknown,2014-12-26,0.056179775280898875,0.15,2.67,26.0,
2015-04-23,1.4630171878060545,1.3653009871157364,0.9332091232387684,0.4962128709238207,0.339170909993165,0.1442586666666666,0.1969565,0.1442586666666666,0.1974349312076689,1.2951711247970097,,42.9,ST/MT Ratio (Expanding EWM),MSFT,1.5397302220274078,-0.7972779781563657,0.1097390233687913,13.62,14.07,0.9680170575692963,-0.450000000000001,Low_Stress,2015-03-25,0.03347280334728033,0.08,2.39,29.0,
2015-07-21,1.195311113832275,1.3118710541569696,1.09751431152597,0.2316497387183987,0.1937986989644134,0.1736871350869339,0.227855125,0.1736871350869339,0.2064446419033523,1.4055084168973182,,46.23,ST/MT Ratio (Expanding EWM),MSFT,1.5066001344719977,-1.1261823042703918,-0.8943199840919274,19.164104872881357,14.81,1.0148874655607083,0.1001344809037115,Unknown,2015-06-22,0.008264462809917356,0.02,2.42,27.0,
2015-10-22,1.6148581917855138,1.2330052497743225,0.7635377868139711,0.4582277444232641,0.2837572653463841,0.2299513053318803,0.2835311666666666,0.2299513053318803,0.1442008797944403,1.6108890276910264,,43.9,ST/MT Ratio (Expanding EWM),MSFT,1.2989415923281051,-2.0846150472894487,-0.0842962028455854,22.44,21.14,1.0614947965941344,1.3000000000000007,Normal,2015-09-23,0.05204460966542752,0.14,2.69,32.0,
2016-01-28,1.232272708447507,1.438092243964466,1.1670243397472166,0.2331494210632452,0.1892027791128972,0.1877234934914721,0.2699637,0.1877234934914721,0.1744368550740564,1.196339513948743,,56.55,ST/MT Ratio (Expanding EWM),MSFT,1.0567130369209607,-0.6771116599068707,0.2144946248092327,16.08,15.74,1.0216010165184242,0.3399999999999981,Normal,2015-12-30,0.03623188405797102,0.1,2.76,30.0,
2016-04-21,1.4786910322414448,1.4143769447705872,0.9565060678204234,0.3742977923099397,0.2531277894764586,0.1903148244852511,0.2691769,0.1903148244852511,0.1894610712790256,1.7562719490781384,,54.07,ST/MT Ratio (Expanding EWM),MSFT,1.2686452583074994,-0.0803591393941803,-0.1889721858455565,14.17,14.44,0.9813019390581718,-0.2699999999999996,Low_Stress,2016-03-23,0.025362318840579715,0.07,2.76,31.0,
2016-07-19,1.3142198804952832,1.316721065898093,1.0019031711815738,0.255825968800507,0.1946599443497196,0.2006188947997315,0.2641591249999999,0.2006188947997315,0.1734731702548579,1.4526173904723074,,50.07,ST/MT Ratio (Expanding EWM),MSFT,1.2795184285889745,-0.0967993760750684,-0.4630279583578566,19.164104872881357,20.5,1.0148874655607083,0.1001344809037115,Unknown,2016-06-20,0.007518796992481203,0.02,2.66,32.0,
2016-10-20,1.4823765812571108,1.4561237647181942,0.9822900490530866,0.2204608885181641,0.1487212435123638,0.159137314158763,0.231723625,0.159137314158763,0.0998642469277923,1.6635382629945907,,56.81,ST/MT Ratio (Expanding EWM),MSFT,0.8898552765417552,0.6062209964273095,0.0147087616562172,15.92,16.3,0.9766871165644172,-0.3800000000000008,Normal,2016-09-21,0.027586206896551727,0.08,2.9,27.0,
2017-01-26,1.124205505126211,1.5906927147547092,1.414948341296485,0.1486494152763297,0.1322261940530538,0.14976129442872,0.2382242,0.14976129442872,0.1461147730044856,1.0559383057125622,,63.28,ST/MT Ratio (Expanding EWM),MSFT,1.0219894435451375,-0.2508008558936014,-0.910521153746989,11.99,11.43,1.0489938757655293,0.5600000000000005,Low_Stress,2016-12-28,0.0303030303030303,0.09,2.97,32.0,
2017-04-27,1.079502349500289,1.6391150933893508,1.5183988197414409,0.0921748990785741,0.085386473796229,0.110237225396032,0.1806915,0.110237225396032,0.0896603340897267,1.732204909035405,,65.29,ST/MT Ratio (Expanding EWM),MSFT,0.7961407522990732,0.3649000870966336,0.3206883637491335,11.53,13.12,0.8788109756097561,-1.59,Low_Stress,2017-03-29,0.020134228187919462,0.06,2.98,31.0,
2017-07-20,0.8139428310718895,1.3400217591501258,1.6463340028260187,0.0927258374091493,0.1139218061384455,0.1572550584056538,0.2107252,0.1572550584056538,0.1197911570028295,1.4424767177478388,,69.91,ST/MT Ratio (Expanding EWM),MSFT,1.2495830801711938,0.8407007343900663,-0.5292194700339987,10.86,10.9,0.9963302752293576,-0.0400000000000009,Low_Stress,2017-06-21,0.006600660066006602,0.02,3.03,31.0,
2017-10-26,1.5895228428396853,1.3442558233166668,0.8456977069389903,0.2837349163349104,0.1785032015192795,0.1544125726663136,0.20757,0.1544125726663136,0.0992965020945396,1.514452226368795,,73.26,ST/MT Ratio (Expanding EWM),MSFT,1.118881875443341,0.4682011348726668,-0.5620895419417625,10.17,9.67,1.0517063081695968,0.5,Low_Stress,2017-09-27,0.057324840764331204,0.18,3.14,23.0,
2018-01-31,1.0022692750030378,1.5584859451393531,1.5549573193637307,0.1399814809758154,0.1396645437179456,0.1356211107328118,0.2113635949412751,0.1356211107328118,0.1605168935582537,1.319051632842724,,85.95,ST/MT Ratio (Expanding EWM),MSFT,1.2269893531167655,0.0388775853664198,-0.8756905958376822,19.164104872881357,10.47,1.0148874655607083,0.1001344809037115,Unknown,2018-01-02,0.01764705882352941,0.06,3.4,33.0,
2018-04-26,1.0467203665639333,1.0819480804708466,1.033655324795633,0.1822399243210307,0.1741056447762351,0.2941970454191359,0.3183059285714286,0.2941970454191359,0.2099288464707418,1.477771720972762,,89.47,ST/MT Ratio (Expanding EWM),MSFT,1.4711067464779666,-2.621358846772201,-0.6456361371611249,22.5,23.34,0.9640102827763496,-0.8399999999999999,Normal,2018-03-28,0.019178082191780823,0.07,3.65,34.0,
2018-07-19,1.179072866719357,1.3332790640337011,1.1307859774124105,0.1551274886758637,0.131567346730223,0.1648654103477648,0.2198115999999999,0.1648654103477648,0.1299349502086371,1.3381414466714692,,100.86,ST/MT Ratio (Expanding EWM),MSFT,1.3078508442102892,-0.723609585952344,-0.8449523661547012,13.35,12.12,1.1014851485148516,1.2300000000000004,Low_Stress,2018-06-20,0.005208333333333334,0.02,3.84,30.0,
2018-10-24,1.4472426458895709,1.2431521939157733,0.8589797968202145,0.3010515516905518,0.2080173304356337,0.1694613507751032,0.21066625,0.1694613507751032,0.1368045934484404,1.6369529569823813,,114.67,ST/MT Ratio (Expanding EWM),MSFT,1.5694814239169474,0.4891405802082075,-1.2614006232767032,12.2,11.75,1.0382978723404257,0.4499999999999993,Low_Stress,2018-09-25,0.02570093457943925,0.11,4.28,32.0,
2019-01-30,1.2803593730597775,1.0510608263465346,0.820910791502803,0.2584176683483437,0.201832136965407,0.3677409145998068,0.3865180695807034,0.3677409145998068,0.1913345426998729,1.4827193108858896,,101.57,ST/MT Ratio (Expanding EWM),MSFT,1.3660847866239636,0.0116916409902537,-1.6810149796084617,25.42,30.41,0.8359092403814535,-4.989999999999998,High_Stress,2019-01-01,0.02252252252252252,0.1,4.44,34.0,
2019-04-24,1.2544418932057717,1.240571033485161,0.9889426048382656,0.170635514974891,0.1360250450013478,0.1932432674383151,0.239732,0.1932432674383151,0.1333452991963472,1.569145340868553,,117.66,ST/MT Ratio (Expanding EWM),MSFT,1.246229510826834,0.9156118966093254,-0.9973501006975654,16.33,13.91,1.1739755571531272,2.419999999999998,Normal,2019-03-26,0.013544018058690745,0.06,4.43,26.0,
2019-07-18,0.8242233211463014,1.1960213835676234,1.4510889863007497,0.097379741380733,0.1181472774214889,0.1938404101796061,0.2318372755743281,0.1938404101796061,0.1371807973545615,1.3960328826638986,,135.16,ST/MT Ratio (Expanding EWM),MSFT,1.3765489675327125,0.0869512719811384,-1.2695913162245107,15.15,15.82,0.9576485461441212,-0.6699999999999999,Normal,2019-06-19,0.004357298474945534,0.02,4.59,29.0,
2019-10-23,1.316879431315036,1.2579356811961953,0.9552398277950324,0.1661824968733914,0.1261941624431339,0.195771376614279,0.2462678,0.195771376614279,0.114777776639137,1.5537896466494523,,139.14,ST/MT Ratio (Expanding EWM),MSFT,1.1410424633535758,-0.1483160764723594,-0.421592306122056,14.91,13.95,1.0688172043010753,0.9600000000000009,Low_Stress,2019-09-24,0.019083969465648856,0.1,5.24,33.0,
2020-01-29,1.2869843520269744,1.3384859995122558,1.040017306662795,0.1508368409742984,0.117201767633564,0.1601291808392234,0.2143306666666666,0.1601291808392234,0.0742480848389457,1.6733991898942056,,157.59,ST/MT Ratio (Expanding EWM),MSFT,1.0640734752169394,0.0127751975732856,-0.1208353256772189,14.82,,1.0148874655607083,0.1001344809037115,Low_Stress,2019-12-31,0.01855287569573284,0.1,5.39,34.0,
2020-04-29,0.9960304571642076,0.9376695898865738,0.94140654348684,0.2483692336154745,0.2493590751457592,0.5466912765987681,0.5126157851229344,0.5466912765987681,0.2719980536692241,1.5994326301192956,,160.23,ST/MT Ratio (Expanding EWM),MSFT,1.164249731161623,-0.753108752974157,1.4348467940624254,57.08,63.95,0.8925723221266614,-6.8700000000000045,Crisis,2020-03-31,0.0176678445229682,0.1,5.66,32.0,
